投票日,告示日,選挙名,都道府県,detail_url,定数,候補者数,執行理由,有権者数,投票率,前回投票率,得票数,氏名,年齢,性別,党派,新旧,主な肩書き,elected
2022-02-20,2022-02-13,町田市長選挙,東京都,https://seijiyama.jp/area/card/3624/icDLJa/M?S=lcqdt0lbsft0k,1,6,任期満了,"356,848",42.51%,42.34%,31011,奥沢 高広,39,男,維新,新,合同会社代表社員、元都議,False
2022-02-20,2022-02-13,町田市長選挙,東京都,https://seijiyama.jp/area/card/3624/icDLJa/M?S=lcqdt0lbsft0k,1,6,任期満了,"356,848",42.51%,42.34%,22780.917,清原 理,63,男,無所属（立憲、共産、れいわ、社民、生活者ネット推薦）,新,会社代表,False
2022-02-20,2022-02-13,町田市長選挙,東京都,https://seijiyama.jp/area/card/3624/icDLJa/M?S=lcqdt0lbsft0k,1,6,任期満了,"356,848",42.51%,42.34%,3204,黒川 敦彦,43,男,つばさの党,新,政治団体代表,False
2022-02-20,2022-02-13,町田市長選挙,東京都,https://seijiyama.jp/area/card/3624/icDLJa/M?S=lcqdt0lbsft0k,1,6,任期満了,"356,848",42.51%,42.34%,1314,宮井 宏直,49,男,無所属,新,無職,False
2022-02-13,2022-02-08,大野町議会議員補欠選挙,岐阜県,https://seijiyama.jp/area/card/3624/E1g-k7/M?S=lcqdt0lckit0k,1,2,死去,"18,550",17.78%,51.18%,2768,久保田 一重,52,男,無所属,新,久保田工業代表,True
2022-02-13,2022-02-08,大野町議会議員補欠選挙,岐阜県,https://seijiyama.jp/area/card/3624/E1g-k7/M?S=lcqdt0lckit0k,1,2,死去,"18,550",17.78%,51.18%,410,松浦 智津呂,77,男,無所属,新,農業,False
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,1581.252,中島 正之,76,男,無所属,現,会社員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,1225,西 正博,62,男,公明,現,市議会議員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,1209.005,深川 高志,64,男,無所属,現,農業,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,1172,谷田 信二,56,男,立憲,現,会社員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,1098,泉 万里江,56,女,無所属,新,短期大学職員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,1019,香月 チエミ,69,女,立憲,現,政党役員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,949,諸泉 定次,68,男,立憲,現,政党役員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,942,松尾 義幸,74,男,共産,現,無職,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,921,松並 陽一,39,男,無所属,現,自営業,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,916,江島 佐知子,63,女,無所属,現,会社役員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,907,堤 克彦,74,男,無所属,現,自営業,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,814,赤松 貴子,49,女,無所属,現,市民活動代表,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,807.747,中島 正樹,55,男,無所属,現,無職,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,763,中尾 勝吉,62,男,無所属,現,農業,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,680,前田 博己,42,男,無所属,現,会社役員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,678.531,光岡 実,70,男,無所属,現,無職,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,598,市丸 典夫,66,男,無所属,現,無職,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,393.468,満岡 利宏,58,男,無所属,新,団体職員,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,301,片渕 勝也,63,男,無所属,新,自営業,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,261,藤田 直子,69,女,無所属,新,無職,True
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,240.994,深川 博文,56,男,無所属,新,自営業,False
2022-02-13,2022-02-06,小城市議会議員選挙,佐賀県,https://seijiyama.jp/area/card/3624/64UAd1/M?S=lcqdt0lbseq0k,20,22,任期満了,"36,622",48.9%,56.63%,237,平石 正信,66,男,無所属,新,無職,False
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,梶原 明,53,男,無所属,現,団体職員,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,中尾 理明,74,男,共産,現,無職,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,前住 孝行,47,男,無所属,現,スポーツクラブマネージャー,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,小林 誠,73,男,無所属,現,農業,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,森田 二郎,64,男,無所属,新,無職,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,川上 守,61,男,無所属,現,無職,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,山本 晴隆,60,男,無所属,現,造園業,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,山根 政彦,59,男,無所属,現,会社役員,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,山本 安雄,67,男,無所属,現,会社員,True
2022-02-13,2022-02-08,若桜町議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/3aCN7b/M?S=lcqdt0lbsgm0k,10,10,任期満了,"2,687",,79.27%,,谷口 貴,51,男,無所属,新,自営業,True
2022-02-13,2022-02-08,読谷村長選挙,沖縄県,https://seijiyama.jp/area/card/3624/dJ4W6H/M?S=lcqdt0lbses0k,1,1,任期満了,"32,734",,,,石嶺 伝実,66,男,無所属,現,特別職地方公務員（読谷村長）,True
2022-02-13,2022-02-08,大野町長選挙,岐阜県,https://seijiyama.jp/area/card/3624/67m9A4/M?S=lcqdt0lbsep0k,1,1,任期満了,"18,561",,42.26%,,宇佐美 晃三,67,男,無所属,現,大野町長,True
2022-02-13,2022-02-08,若桜町長選挙,鳥取県,https://seijiyama.jp/area/card/3624/EIXlCf/M?S=lcqdt0lbscr0k,1,1,任期満了,"2,687",,79.27%,,上川 元張,58,男,無所属,新,無職,True
2022-02-06,2022-01-20,山口県知事選挙,山口県,https://seijiyama.jp/area/card/3624/ADoDbK/M?S=lcqdt0lbsdo0k,1,2,任期満了,"1,130,290",34.91%,36.49%,340503,村岡 嗣政,49,男,無所属（自民、公明推薦）,現,山口県知事,True
2022-02-06,2022-01-20,山口県知事選挙,山口県,https://seijiyama.jp/area/card/3624/ADoDbK/M?S=lcqdt0lbsdo0k,1,2,任期満了,"1,130,290",34.91%,36.49%,50566,千葉 まり,68,女,無所属（共産推薦）,新,無職、元看護師、新日本婦人の会山口県本部会長,False
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,430,早川 節夫,63,男,無所属,新,自営業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,358.553,川村 義幸,75,男,無所属,現,自営業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,353.446,川村 嘉彦,77,男,無所属,現,農林業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,351,甲斐 秀徳,70,男,無所属,現,農業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,341,若杉 伸児,54,男,無所属,新,農業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,280,那須 富重,68,男,無所属,現,農業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,280,山本 文男,65,男,無所属,現,農林業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,252,中嶋 奈良雄,69,男,無所属,現,農林業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,249,小路 文喜,70,男,共産,元,農業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,229,中田 武満,69,男,無所属,新,農業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,225,兒玉 鋼士,69,男,無所属,新,農林業,True
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,209,日高 隆一,61,男,無所属,新,会社員,False
2022-02-06,2022-02-01,美郷町議会議員選挙,宮崎県,https://seijiyama.jp/area/card/3624/52Jf2D/M?S=lcqdt0lbsbr0k,11,13,任期満了,"4,449",85.86%,85.07%,206,小野 和久,49,男,無所属,新,農林業,False
2022-02-06,2022-02-01,美郷町長選挙,宮崎県,https://seijiyama.jp/area/card/3624/d1YlDg/M?S=lcqdt0lbsbq0k,1,2,任期満了,"4,449",85.86%,85.07%,1904,田中 秀俊,65,男,無所属,現,美郷町長,True
2022-02-06,2022-02-01,美郷町長選挙,宮崎県,https://seijiyama.jp/area/card/3624/d1YlDg/M?S=lcqdt0lbsbq0k,1,2,任期満了,"4,449",85.86%,85.07%,1849,尾畑 英幸,72,男,無所属,元,無職,False
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,1303,吉井 巧,50,男,自民,現,境港市議会議員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,1109,田口 俊介,58,男,公明,現,団体役員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,1049,安田 共子,50,女,共産,現,境港市議会議員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,974,足田 法行,58,男,公明,現,菓子店経営,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,928,森岡 俊夫,62,男,無所属,現,海事代理士,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,916,景山 憲,72,男,無所属,現,境港市議会議員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,876,荒井 秀行,73,男,自民,現,会社員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,815,加藤 文治,62,男,自民,現,設計士,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,809,平松 謙治,56,男,無所属,現,カネコ食品株式会社代表取締役,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,784,柊 康弘,54,男,無所属,現,境港市議会議員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,767,松本 晶彦,55,男,無所属,新,無職,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,757,永井 章,75,男,無所属,現,車販売修理会社役員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,757,岡空 研二,72,男,無所属,現,会社員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,625,米村 一三,75,男,無所属,現,団体役員,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,525,伊藤 康弘,30,男,無所属,新,無職,True
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,468,宮本 剛志,35,男,無所属,新,通信制高校講師,False
2022-02-06,2022-01-30,境港市議会議員選挙,鳥取県,https://seijiyama.jp/area/card/3624/BkZOgc/M?S=lcqdt0lbsdk0k,15,17,任期満了,"27,900",50.29%,,419,長尾 達也,74,男,共産,現,境港市議会議員,False
2022-02-06,2022-02-01,多古町議会議員補欠選挙,千葉県,https://seijiyama.jp/area/card/3624/bGE92d/M?S=lcqdt0lcsbt0k,1,2,辞職,"12,026",62.46%,,3614,萩原 宏紀,32,男,無所属,新,農業,True
2022-02-06,2022-02-01,多古町議会議員補欠選挙,千葉県,https://seijiyama.jp/area/card/3624/bGE92d/M?S=lcqdt0lcsbt0k,1,2,辞職,"12,026",62.46%,,3581,宇井 伸征,44,男,無所属,新,農業経営,False
2022-02-06,2022-02-01,日野町議会議員補欠選挙,鳥取県,https://seijiyama.jp/area/card/3624/G732AH/M?S=lcqdt0lclam0k,1,2,辞職,"2,639",72.98%,,1121,松本 利秋,75,男,無所属,元,農業,True
2022-02-06,2022-02-01,日野町議会議員補欠選挙,鳥取県,https://seijiyama.jp/area/card/3624/G732AH/M?S=lcqdt0lclam0k,1,2,辞職,"2,639",72.98%,,766,梅林 智子,66,女,無所属,元,農業,False
2022-02-06,2022-01-28,愛知県議会議員補欠選挙（豊橋市選挙区）,愛知県,https://seijiyama.jp/area/card/3624/B51Z48/M?S=lcqdt0lckjr0k,2,3,辞職,"297,667",19.87%,,26963,広田 勉,52,男,無所属,新,豊橋鉄道株式会社社員、元豊橋市議,True
2022-02-06,2022-01-28,愛知県議会議員補欠選挙（豊橋市選挙区）,愛知県,https://seijiyama.jp/area/card/3624/B51Z48/M?S=lcqdt0lckjr0k,2,3,辞職,"297,667",19.87%,,16090,竹上 裕子,61,女,減税日本,新,会社役員,True
2022-02-06,2022-01-28,愛知県議会議員補欠選挙（豊橋市選挙区）,愛知県,https://seijiyama.jp/area/card/3624/B51Z48/M?S=lcqdt0lckjr0k,2,3,辞職,"297,667",19.87%,,14386,下奥 奈歩,34,女,共産,元,政党職員,False
2022-02-06,2022-01-28,高知県議会議員補欠選挙（香美市選挙区）,高知県,https://seijiyama.jp/area/card/3624/kAXaHD/M?S=lcqdt0lckjp0k,1,3,辞職,"22,076",39.71%,,5144,依光 美代子,73,女,無所属,新,無職、元香美市議,True
2022-02-06,2022-01-28,高知県議会議員補欠選挙（香美市選挙区）,高知県,https://seijiyama.jp/area/card/3624/kAXaHD/M?S=lcqdt0lckjp0k,1,3,辞職,"22,076",39.71%,,3011,甲藤 邦広,72,男,無所属,新,農業、元香美市議,False
2022-02-06,2022-01-28,高知県議会議員補欠選挙（香美市選挙区）,高知県,https://seijiyama.jp/area/card/3624/kAXaHD/M?S=lcqdt0lckjp0k,1,3,辞職,"22,076",39.71%,,441,広田 晋一郎,53,男,無所属,新,飲食業,False
2022-02-06,2022-02-01,多古町長選挙,千葉県,https://seijiyama.jp/area/card/3624/KH755I/M?S=lcqdt0lckjo0k,1,2,辞職,"12,026",62.5%,68.42%,4114,平山 富子,62,女,無所属,新,無職,True
2022-02-06,2022-02-01,多古町長選挙,千葉県,https://seijiyama.jp/area/card/3624/KH755I/M?S=lcqdt0lckjo0k,1,2,辞職,"12,026",62.5%,68.42%,3297,菅沢 久,70,男,無所属,新,無職、元町議,False
2022-02-06,2022-01-30,岐阜市議会議員補欠選挙,岐阜県,https://seijiyama.jp/area/card/3624/3gCv5i/M?S=lcqdt0lckis0k,1,2,死去,"334,287",24.79%,38.27%,55650,須賀 敦士,59,男,自民,元,団体役員,True
2022-02-06,2022-01-30,岐阜市議会議員補欠選挙,岐阜県,https://seijiyama.jp/area/card/3624/3gCv5i/M?S=lcqdt0lckis0k,1,2,死去,"334,287",24.79%,38.27%,17975,帝井 少輔,54,男,無所属,新,会社役員,False
2022-02-06,2022-01-30,匝瑳市議会議員補欠選挙,千葉県,https://seijiyama.jp/area/card/3624/H6RjGB/M?S=lcqdt0lckdl0k,2,3,死去、辞職,"29,941",53.92%,,6964,内山 隼人,41,男,無所属,新,農業,True
2022-02-06,2022-01-30,匝瑳市議会議員補欠選挙,千葉県,https://seijiyama.jp/area/card/3624/H6RjGB/M?S=lcqdt0lckdl0k,2,3,死去、辞職,"29,941",53.92%,,3865,椎名 勝英,77,男,共産,新,農業,True
2022-02-06,2022-01-30,匝瑳市議会議員補欠選挙,千葉県,https://seijiyama.jp/area/card/3624/H6RjGB/M?S=lcqdt0lckdl0k,2,3,死去、辞職,"29,941",53.92%,,3600,村山 公一,67,男,無所属,新,一級建築士,False
2022-02-06,2022-01-28,山口県議会議員補欠選挙,山口県,https://seijiyama.jp/area/card/3624/i4gzgh/M?S=lcqdt0lbtjq0k,,,辞職,,,44.03%,30809,高井 智子,53,女,自民,新,無職、元宇部市議,True
2022-02-06,2022-01-28,山口県議会議員補欠選挙,山口県,https://seijiyama.jp/area/card/3624/i4gzgh/M?S=lcqdt0lbtjq0k,,,辞職,,,44.03%,,岡 生子,50,,自民,新,株式会社太陽コミュニケーションズ代表取締役,True
2022-02-06,2022-01-28,山口県議会議員補欠選挙,山口県,https://seijiyama.jp/area/card/3624/i4gzgh/M?S=lcqdt0lbtjq0k,,,辞職,,,44.03%,9613,磯部 登志恵,62,女,無所属,新,無職、元光市議,True
2022-02-06,2022-01-28,山口県議会議員補欠選挙,山口県,https://seijiyama.jp/area/card/3624/i4gzgh/M?S=lcqdt0lbtjq0k,,,辞職,,,44.03%,7548,佐々木 信夫,83,男,次世代の為の自由福祉党,新,社会福祉法人出雲王朝理事長,False
2022-02-06,2022-01-28,山口県議会議員補欠選挙,山口県,https://seijiyama.jp/area/card/3624/i4gzgh/M?S=lcqdt0lbtjq0k,,,辞職,,,44.03%,6321,清水 祐希,35,男,自民,新,西日本ケアサービス株式会社代表取締役、元光市議,False
2022-02-06,2022-01-28,山口県議会議員補欠選挙,山口県,https://seijiyama.jp/area/card/3624/i4gzgh/M?S=lcqdt0lbtjq0k,,,辞職,,,44.03%,4451,山近 和浩,57,男,無所属,新,株式会社ステンレス光商事部長,False
2022-02-06,2022-01-30,津山市長選挙,岡山県,https://seijiyama.jp/area/card/3624/Ebq4EH/M?S=lcqdt0lbsfl0k,1,3,任期満了,"81,926",47.56%,55.81%,19863,谷口 圭三,58,男,無所属（自民、公明推薦）,現,津山市長,True
2022-02-06,2022-01-30,津山市長選挙,岡山県,https://seijiyama.jp/area/card/3624/Ebq4EH/M?S=lcqdt0lbsfl0k,1,3,任期満了,"81,926",47.56%,55.81%,17258,近藤 吉一郎,56,男,無所属,新,全日本空手道連盟練会近藤道場道場長、元市議,False
2022-02-06,2022-01-30,津山市長選挙,岡山県,https://seijiyama.jp/area/card/3624/Ebq4EH/M?S=lcqdt0lbsfl0k,1,3,任期満了,"81,926",47.56%,55.81%,1482,竹内 幹雄,75,男,無所属,新,無職,False
2022-02-06,2022-02-01,利府町長選挙,宮城県,https://seijiyama.jp/area/card/3624/KCaRBd/M?S=lcqdt0lbset0k,1,2,任期満了,"29,394",35.26%,45.69%,8673,熊谷 大,46,男,無所属,現,地方公務員（利府町長）,True
2022-02-06,2022-02-01,利府町長選挙,宮城県,https://seijiyama.jp/area/card/3624/KCaRBd/M?S=lcqdt0lbset0k,1,2,任期満了,"29,394",35.26%,45.69%,1528,加納 三代,45,女,無所属,新,会社役員、元衆院議員,False
2022-02-06,2022-01-30,匝瑳市長選挙,千葉県,https://seijiyama.jp/area/card/3624/19GuBk/M?S=lcqdt0lbsel0k,1,2,任期満了,"29,941",53.95%,,10156,宮内 康幸,47,男,無所属,新,農業、元市議,True
2022-02-06,2022-01-30,匝瑳市長選挙,千葉県,https://seijiyama.jp/area/card/3624/19GuBk/M?S=lcqdt0lbsel0k,1,2,任期満了,"29,941",53.95%,,5750,苅谷 進一,55,男,無所属,新,会社役員、元市議,False
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,663,小島 利枝,54,女,公明,現,事務職,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,655,前田 栄,65,男,無所属,現,会社員,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,569,畑 豊,61,男,無所属,新,農業,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,443,小宮 正,66,男,無所属,現,会社役員,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,435,野原 和夫,72,男,共産,現,木工業,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,429,杉田 健司,57,男,無所属,現,建築業,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,404,岩田 鑑郎,78,男,無所属,現,農業,True
