"地域コード","都道府県","市区町村","地域","投票日","選挙名","議会議員","首長","補欠選挙","再選挙","政令指定都市","候補者数","年齢中央値","年齢最小値","年齢平均値","X65歳以上割合","新人割合","女性割合","自民公明割合","共産社民割合","無所属割合"
"R12218","千葉県","勝浦市","関東",2019-07-07,"勝浦市長選挙",0,1,0,0,0,2,70,70,70,1,1,0,0,0,1
"R12219","千葉県","市原市","関東",2015-06-07,"市原市議会議員選挙",1,0,0,0,0,42,53.5,36,52.8125,0.09375,0.34375,0.21875,0.34375,0.09375,0.5
"R12219","千葉県","市原市","関東",2015-06-07,"市原市長選挙",0,1,0,0,0,3,54,54,54,0,1,0,0,0,1
"R12219","千葉県","市原市","関東",2019-06-02,"市原市議会議員選挙",1,0,0,0,0,38,53.5,31,53.96875,0.09375,0.1875,0.1875,0.5,0.0625,0.34375
"R12219","千葉県","市原市","関東",2019-06-02,"市原市長選挙",0,1,0,0,0,1,58,58,58,0,0,0,0,0,1
"R12220","千葉県","流山市","関東",2015-04-26,"流山市議会議員選挙",1,0,0,0,0,37,53.5,26,52.7857142857143,0.142857142857143,0.285714285714286,0.25,0.321428571428571,0.178571428571429,0.428571428571429
"R12220","千葉県","流山市","関東",2015-04-26,"流山市長選挙",0,1,0,0,0,2,61,61,61,0,0,0,0,0,1
"R12220","千葉県","流山市","関東",2019-04-21,"流山市議会議員選挙",1,0,0,0,0,30,53.5,30,54.0714285714286,0.178571428571429,0.142857142857143,0.214285714285714,0.392857142857143,0.178571428571429,0.321428571428571
"R12220","千葉県","流山市","関東",2019-04-21,"流山市長選挙",0,1,0,0,0,2,65,65,65,1,0,0,0,0,1
"R12221","千葉県","八千代市","関東",2013-05-26,"八千代市長選挙",0,1,0,0,0,3,44,44,44,0,1,0,0,0,1
"R12221","千葉県","八千代市","関東",2014-12-21,"八千代市議会議員選挙",1,0,0,0,0,37,56,30,55.1785714285714,0.321428571428571,0.214285714285714,0.0357142857142857,0.25,0.107142857142857,0.5
"R12221","千葉県","八千代市","関東",2017-05-21,"八千代市長選挙",0,1,0,0,0,5,59,59,59,0,1,0,0,0,1
"R12221","千葉県","八千代市","関東",2018-12-16,"八千代市議会議員選挙",1,0,0,0,0,33,57,34,57.6428571428571,0.285714285714286,0.178571428571429,0.107142857142857,0.392857142857143,0.142857142857143,0.321428571428571
"R12221","千葉県","八千代市","関東",2021-05-23,"八千代市議会議員補欠選挙",1,0,1,0,0,3,49,49,49,0,1,1,0,0,1
"R12221","千葉県","八千代市","関東",2021-05-23,"八千代市長選挙",0,1,0,0,0,3,63,63,63,0,0,0,0,0,1
"R12222","千葉県","我孫子市","関東",2015-01-18,"我孫子市議会議員補欠選挙",1,0,1,0,0,2,53.5,33,53.5,0.5,1,0,0.5,0,0.5
"R12222","千葉県","我孫子市","関東",2015-01-18,"我孫子市長選挙",0,1,0,0,0,2,57,57,57,0,0,0,0,0,1
"R12222","千葉県","我孫子市","関東",2015-11-15,"我孫子市議会議員選挙",1,0,0,0,0,28,59.5,32,55.4583333333333,0.291666666666667,0.0833333333333333,0.166666666666667,0.333333333333333,0.125,0.5
"R12222","千葉県","我孫子市","関東",2019-01-20,"我孫子市長選挙",0,1,0,0,0,2,61,61,61,0,0,0,1,0,0
"R12222","千葉県","我孫子市","関東",2019-11-17,"我孫子市議会議員選挙",1,0,0,0,0,30,54,36,57.9166666666667,0.375,0.125,0.208333333333333,0.333333333333333,0.125,0.416666666666667
"R12223","千葉県","鴨川市","関東",2013-03-03,"鴨川市長選挙",0,1,0,0,0,1,64,64,64,0,1,0,0,0,1
"R12223","千葉県","鴨川市","関東",2014-05-25,"鴨川市議会議員選挙",1,0,0,0,0,21,57,31,55.65,0.25,0.4,0.1,0.4,0.05,0.55
"R12223","千葉県","鴨川市","関東",2017-03-05,"鴨川市長選挙",0,1,0,0,0,2,65,65,65,1,1,0,0,0,1
"R12223","千葉県","鴨川市","関東",2018-05-27,"鴨川市議会議員選挙",1,0,0,0,0,21,58.5,35,57.5555555555556,0.222222222222222,0.277777777777778,0.111111111111111,0.333333333333333,0,0.666666666666667
"R12223","千葉県","鴨川市","関東",2021-03-07,"鴨川市長選挙",0,1,0,0,0,2,72,72,72,1,0,0,0,0,1
"R12224","千葉県","鎌ケ谷市","関東",2014-07-06,"鎌ケ谷市長選挙",0,1,0,0,0,2,53,53,53,0,0,0,0,0,1
"R12224","千葉県","鎌ケ谷市","関東",2015-04-26,"鎌ケ谷市議会議員選挙",1,0,0,0,0,29,58.5,35,56.7916666666667,0.25,0.208333333333333,0.18452380952381,0.25,0.125,0.541666666666667
"R12224","千葉県","鎌ケ谷市","関東",2018-07-08,"鎌ケ谷市議会議員補欠選挙",1,0,1,0,0,2,59,58,59,0,1,0,0,0,1
"R12224","千葉県","鎌ケ谷市","関東",2018-07-08,"鎌ケ谷市長選挙",0,1,0,0,0,2,57,57,57,0,0,0,0,0,1
"R12224","千葉県","鎌ケ谷市","関東",2019-04-21,"鎌ケ谷市議会議員選挙",1,0,0,0,0,29,56.5,26,54.5,0.166666666666667,0.375,0.342321428571429,0.25,0.0833333333333333,0.541666666666667
"R12224","千葉県","鎌ケ谷市","関東",2021-07-18,"鎌ケ谷市長選挙",0,1,0,0,0,4,59,59,59,0,1,1,0,0,1
"R12225","千葉県","君津市","関東",2014-10-26,"君津市議会議員補欠選挙",1,0,1,0,0,2,32.5,30,32.5,0,1,0.5,0,0,1
"R12225","千葉県","君津市","関東",2014-10-26,"君津市長選挙",0,1,0,0,0,3,73,73,73,1,0,0,1,0,0
"R12225","千葉県","君津市","関東",2015-09-13,"君津市議会議員選挙",1,0,0,0,0,26,59.5,31,55.0833333333333,0.333333333333333,0.208333333333333,0.166666666666667,0.208333333333333,0.0416666666666667,0.75
"R12225","千葉県","君津市","関東",2018-10-14,"君津市長選挙",0,1,0,0,0,3,53,53,53,0,1,1,0,0,1
"R12225","千葉県","君津市","関東",2019-09-22,"君津市議会議員選挙",1,0,0,0,0,25,55.5,29,55.4090909090909,0.318181818181818,0.181818181818182,0.136363636363636,0.136363636363636,0.0454545454545455,0.818181818181818
"R12226","千葉県","富津市","関東",2012-04-22,"富津市議会議員選挙",1,0,0,0,0,19,61.5,44,61.2777777777778,0.388888888888889,0.111111111111111,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.888888888888889
"R12226","千葉県","富津市","関東",2012-09-30,"富津市長選挙",0,1,0,0,0,2,66,66,66,1,0,0,1,0,0
"R12226","千葉県","富津市","関東",2016-04-17,"富津市議会議員選挙",1,0,0,0,0,22,59.5,40,58.875,0.4375,0.375,0.125,0.0625,0.0625,0.875
"R12226","千葉県","富津市","関東",2016-10-02,"富津市長選挙",0,1,0,0,0,2,46,46,46,0,1,0,0,0,1
"R12226","千葉県","富津市","関東",2020-04-19,"富津市議会議員選挙",1,0,0,0,0,17,58.5,38,57.75,0.1875,0.3125,0.125,0.0625,0.0625,0.875
"R12226","千葉県","富津市","関東",2020-09-27,"富津市長選挙",0,1,0,0,0,1,50,50,50,0,0,0,0,0,1
"R12227","千葉県","浦安市","関東",2014-10-26,"浦安市長選挙",0,1,0,0,0,3,64,64,64,0,0,0,1,0,0
"R12227","千葉県","浦安市","関東",2015-04-26,"浦安市議会議員選挙",1,0,0,0,0,35,53,31,51.4285714285714,0.142857142857143,0.19047619047619,0.155411255411255,0.285714285714286,0.0952380952380952,0.476190476190476
"R12227","千葉県","浦安市","関東",2017-03-26,"浦安市議会議員補欠選挙",1,0,1,0,0,5,54,47,54,0,0.5,1,0,0,0.5
"R12227","千葉県","浦安市","関東",2017-03-26,"浦安市長選挙",0,1,0,0,0,3,52,52,52,0,1,0,0,0,1
"R12227","千葉県","浦安市","関東",2019-04-21,"浦安市議会議員選挙",1,0,0,0,0,26,48,33,50.5238095238095,0.142857142857143,0.285714285714286,0.208685064935065,0.238095238095238,0.0476190476190476,0.571428571428571
"R12227","千葉県","浦安市","関東",2021-03-21,"浦安市長選挙",0,1,0,0,0,2,56,56,56,0,0,0,0,0,1
"R12228","千葉県","四街道市","関東",2012-02-26,"四街道市議会議員選挙",1,0,0,0,0,27,61,28,58.2727272727273,0.318181818181818,0.136363636363636,0.227272727272727,0.136363636363636,0,0.681818181818182
"R12228","千葉県","四街道市","関東",2014-02-16,"四街道市長選挙",0,1,0,0,0,2,60,60,60,0,0,0,0,0,1
"R12228","千葉県","四街道市","関東",2016-02-28,"四街道市議会議員選挙",1,0,0,0,0,26,61,35,59.2272727272727,0.318181818181818,0.318181818181818,0.318181818181818,0.136363636363636,0.0909090909090909,0.636363636363636
"R12228","千葉県","四街道市","関東",2018-02-18,"四街道市長選挙",0,1,0,0,0,3,64,64,64,0,0,0,0,0,1
"R12228","千葉県","四街道市","関東",2020-02-23,"四街道市議会議員選挙",1,0,0,0,0,24,64,38,59.6,0.5,0.2,0.25,0.15,0.1,0.6
"R12229","千葉県","袖ケ浦市","関東",2012-10-14,"袖ケ浦市議会議員選挙",1,0,0,0,0,30,56,35,53.5416666666667,0.208333333333333,0.375,0.208333333333333,0.0833333333333333,0.0833333333333333,0.833333333333333
"R12229","千葉県","袖ケ浦市","関東",2015-10-25,"袖ケ浦市議会議員補欠選挙",1,0,1,0,0,4,63,60,63,0.5,1,0,0,0,1
"R12229","千葉県","袖ケ浦市","関東",2015-10-25,"袖ケ浦市長選挙",0,1,0,0,0,2,69,69,69,1,0,0,0,0,1
"R12229","千葉県","袖ケ浦市","関東",2016-10-16,"袖ケ浦市議会議員選挙",1,0,0,0,0,29,58,30,55.0454545454545,0.227272727272727,0.0454545454545455,0.227272727272727,0.0909090909090909,0.0909090909090909,0.818181818181818
"R12229","千葉県","袖ケ浦市","関東",2019-11-10,"袖ケ浦市議会議員補欠選挙",1,0,1,0,0,4,66,54,62,0.666666666666667,0.666666666666667,0,0,0,1
"R12229","千葉県","袖ケ浦市","関東",2019-11-10,"袖ケ浦市長選挙",0,1,0,0,0,3,43,43,43,0,1,0,0,0,1
"R12229","千葉県","袖ケ浦市","関東",2020-10-11,"袖ケ浦市議会議員選挙",1,0,0,0,0,24,55.5,34,56.4090909090909,0.318181818181818,0.181818181818182,0.227272727272727,0.0909090909090909,0.0909090909090909,0.818181818181818
"R12230","千葉県","八街市","関東",2014-11-16,"八街市長選挙",0,1,0,0,0,1,66,66,66,1,0,0,1,0,0
"R12230","千葉県","八街市","関東",2015-08-30,"八街市議会議員選挙",1,0,0,0,0,23,62,34,57.75,0.45,0.15,0.25,0.2,0.1,0.7
"R12230","千葉県","八街市","関東",2018-11-18,"八街市議会議員補欠選挙",1,0,1,0,0,1,54,54,54,0,1,0,0,0,1
"R12230","千葉県","八街市","関東",2018-11-18,"八街市長選挙",0,1,0,0,0,1,70,70,70,1,0,0,0,0,1
"R12230","千葉県","八街市","関東",2019-08-25,"八街市議会議員選挙",1,0,0,0,0,21,59,38,59.4,0.35,0.2,0.2,0.2,0.1,0.65
"R12231","千葉県","印西市","関東",2012-07-08,"印西市長選挙",0,1,0,0,0,2,65,65,65,1,1,0,0,0,1
"R12231","千葉県","印西市","関東",2015-04-26,"印西市議会議員選挙",1,0,0,0,0,30,56,40,55.5454545454545,0.0454545454545455,0.227272727272727,0.272727272727273,0.136363636363636,0.0909090909090909,0.727272727272727
"R12231","千葉県","印西市","関東",2016-07-10,"印西市長選挙",0,1,0,0,0,2,69,69,69,1,0,0,0,0,1
"R12231","千葉県","印西市","関東",2019-04-21,"印西市議会議員選挙",1,0,0,0,0,24,62,33,59.6363636363636,0.409090909090909,0.181818181818182,0.318181818181818,0.136363636363636,0.0909090909090909,0.681818181818182
"R12231","千葉県","印西市","関東",2020-07-19,"印西市長選挙",0,1,0,0,0,2,73,73,73,1,0,0,0,0,1
"R12232","千葉県","白井市","関東",2015-04-26,"白井市議会議員選挙",1,0,0,0,0,28,63,35,58.9523809523809,0.333333333333333,0.380952380952381,0.380952380952381,0.19047619047619,0.0476190476190476,0.761904761904762
"R12232","千葉県","白井市","関東",2015-04-26,"白井市長選挙",0,1,0,0,0,2,59,59,59,0,0,0,0,0,1
"R12232","千葉県","白井市","関東",2019-04-21,"白井市議会議員選挙",1,0,0,0,0,23,61,39,59.2857142857143,0.333333333333333,0.142857142857143,0.380952380952381,0.19047619047619,0.0952380952380952,0.714285714285714
"R12232","千葉県","白井市","関東",2019-04-21,"白井市長選挙",0,1,0,0,0,1,59,59,59,0,0,0,0,0,1
"R12233","千葉県","富里市","関東",2015-04-26,"富里市議会議員選挙",1,0,0,0,0,20,66.5,28,63.3333333333333,0.666666666666667,0.111111111111111,0.222222222222222,0.166666666666667,0.0555555555555556,0.777777777777778
"R12233","千葉県","富里市","関東",2015-08-02,"富里市長選挙",0,1,0,0,0,2,75,75,75,1,0,0,0,0,1
"R12233","千葉県","富里市","関東",2019-04-21,"富里市議会議員選挙",1,0,0,0,0,20,68,32,63.2222222222222,0.555555555555556,0.277777777777778,0.222222222222222,0.166666666666667,0.0555555555555556,0.722222222222222
"R12233","千葉県","富里市","関東",2019-08-04,"富里市長選挙",0,1,0,0,0,1,59,59,59,0,1,0,0,0,1
"R12234","千葉県","南房総市","関東",2014-04-20,"南房総市議会議員選挙",1,0,0,0,0,23,63.5,34,61.05,0.45,0.1,0.1,0.05,0.05,0.9
"R12234","千葉県","南房総市","関東",2014-04-20,"南房総市長選挙",0,1,0,0,0,1,48,48,48,0,0,0,0,0,1
"R12234","千葉県","南房総市","関東",2018-04-15,"南房総市議会議員選挙",1,0,0,0,0,22,63.5,38,61.4444444444444,0.5,0.222222222222222,0.111111111111111,0.0555555555555556,0.0555555555555556,0.888888888888889
"R12234","千葉県","南房総市","関東",2018-04-15,"南房総市長選挙",0,1,0,0,0,1,52,52,52,0,0,0,0,0,1
"R12235","千葉県","匝瑳市","関東",2014-02-09,"匝瑳市議会議員補欠選挙",1,0,1,0,0,1,62,62,62,0,1,0,0,0,1
"R12235","千葉県","匝瑳市","関東",2014-02-09,"匝瑳市長選挙",0,1,0,0,0,1,69,69,69,1,0,0,0,0,1
"R12235","千葉県","匝瑳市","関東",2014-10-26,"匝瑳市議会議員選挙",1,0,0,0,0,21,63.5,40,61.05,0.45,0.25,0.1,0.05,0.1,0.85
"R12235","千葉県","匝瑳市","関東",2018-02-04,"匝瑳市長選挙",0,1,0,0,0,1,73,73,73,1,0,0,0,0,1
"R12235","千葉県","匝瑳市","関東",2018-10-28,"匝瑳市議会議員選挙",1,0,0,0,0,18,66.5,44,64.6111111111111,0.611111111111111,0,0.111111111111111,0.0555555555555556,0.111111111111111,0.833333333333333
"R12236","千葉県","香取市","関東",2014-04-27,"香取市長選挙",0,1,0,0,0,2,55,55,55,0,0,0,0,0,1
"R12236","千葉県","香取市","関東",2014-12-14,"香取市議会議員選挙",1,0,0,0,0,26,64,42,63.2272727272727,0.5,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.818181818181818
"R12236","千葉県","香取市","関東",2018-04-22,"香取市議会議員補欠選挙",1,0,1,0,0,2,65,65,65,1,0,0,0,0,1
"R12236","千葉県","香取市","関東",2018-04-22,"香取市長選挙",0,1,0,0,0,2,58,58,58,0,0,0,0,0,1
"R12236","千葉県","香取市","関東",2018-12-16,"香取市議会議員選挙",1,0,0,0,0,26,64.5,31,60.8181818181818,0.5,0.409090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.818181818181818
"R12237","千葉県","山武市","関東",2014-04-20,"山武市議会議員補欠選挙",1,0,1,0,0,5,61.5,61,61.5,0,1,0,0,0,1
"R12237","千葉県","山武市","関東",2014-04-20,"山武市長選挙",0,1,0,0,0,2,68,68,68,1,0,0,0,0,1
"R12237","千葉県","山武市","関東",2015-04-26,"山武市議会議員選挙",1,0,0,0,0,25,63.5,35,60.1363636363636,0.454545454545455,0.136363636363636,0.0909090909090909,0.136363636363636,0.0454545454545455,0.818181818181818
"R12237","千葉県","山武市","関東",2018-04-15,"山武市議会議員補欠選挙",1,0,1,0,0,5,54.5,43,54.5,0.5,0.5,0,0,0,1
"R12237","千葉県","山武市","関東",2018-04-15,"山武市長選挙",0,1,0,0,0,2,57,57,57,0,1,0,0,0,1
"R12237","千葉県","山武市","関東",2019-04-21,"山武市議会議員選挙",1,0,0,0,0,29,62.5,34,60.75,0.4,0.2,0.1,0.15,0.05,0.8
"R12238","千葉県","いすみ市","関東",2013-12-01,"いすみ市議会議員補欠選挙",1,0,1,0,0,3,41,41,41,0,1,0,0,0,1
"R12238","千葉県","いすみ市","関東",2013-12-01,"いすみ市長選挙",0,1,0,0,0,1,65,65,65,1,0,0,0,0,1
"R12238","千葉県","いすみ市","関東",2014-11-16,"いすみ市議会議員選挙",1,0,0,0,0,22,64,41,62.0555555555556,0.444444444444444,0.111111111111111,0.0555555555555556,0.111111111111111,0.111111111111111,0.777777777777778
"R12238","千葉県","いすみ市","関東",2017-11-26,"いすみ市議会議員補欠選挙",1,0,1,0,0,3,47,47,47,0,1,0,0,0,1
"R12238","千葉県","いすみ市","関東",2017-11-26,"いすみ市長選挙",0,1,0,0,0,1,69,69,69,1,0,0,0,0,1
"R12238","千葉県","いすみ市","関東",2018-11-11,"いすみ市議会議員選挙",1,0,0,0,0,21,63.5,45,63.0555555555556,0.5,0.277777777777778,0.111111111111111,0.111111111111111,0.0555555555555556,0.833333333333333
"R12238","千葉県","いすみ市","関東",2021-12-05,"いすみ市長選挙",0,1,0,0,0,2,73,73,73,1,0,0,0,0,1
"R12239","千葉県","大網白里市","関東",2014-12-21,"大網白里市長選挙",0,1,0,0,0,2,46,46,46,0,0,0,1,0,0
"R12239","千葉県","大網白里市","関東",2015-11-08,"大網白里市議会議員選挙",1,0,0,0,0,25,61,48,60.6666666666667,0.388888888888889,0.166666666666667,0.166666666666667,0.222222222222222,0.111111111111111,0.666666666666667
"R12239","千葉県","大網白里市","関東",2018-12-23,"大網白里市長選挙",0,1,0,0,0,1,50,50,50,0,0,0,1,0,0
"R12239","千葉県","大網白里市","関東",2019-11-10,"大網白里市議会議員選挙",1,0,0,0,0,25,63,51,62.0555555555556,0.444444444444444,0.333333333333333,0.166666666666667,0.166666666666667,0.0555555555555556,0.777777777777778
"R12322","千葉県","酒々井町","関東",2013-12-01,"酒々井町議会議員補欠選挙",1,0,1,0,0,1,65,65,65,1,1,0,0,0,1
"R12322","千葉県","酒々井町","関東",2013-12-01,"酒々井町長選挙",0,1,0,0,0,1,65,65,65,1,0,0,0,0,1
"R12322","千葉県","酒々井町","関東",2015-04-26,"酒々井町議会議員選挙",1,0,0,0,0,16,66,60,66.75,0.75,0.125,0.25,0.125,0.125,0.75
"R12322","千葉県","酒々井町","関東",2017-11-26,"酒々井町長選挙",0,1,0,0,0,1,69,69,69,1,0,0,0,0,1
"R12322","千葉県","酒々井町","関東",2019-04-21,"酒々井町議会議員選挙",1,0,0,0,0,20,69,44,64.625,0.6875,0.25,0.25,0.0625,0.125,0.75
"R12322","千葉県","酒々井町","関東",2021-11-28,"酒々井町長選挙",0,1,0,0,0,1,73,73,73,1,0,0,0,0,1
"R12329","千葉県","栄町","関東",2012-04-15,"栄町議会議員選挙",1,0,0,0,0,16,62,35,59.4285714285714,0.214285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0.0714285714285714,0.857142857142857
"R12329","千葉県","栄町","関東",2014-05-18,"栄町長選挙",0,1,0,0,0,1,66,66,66,1,0,0,0,0,1
"R12329","千葉県","栄町","関東",2016-04-17,"栄町議会議員選挙",1,0,0,0,0,16,63.5,39,62.4285714285714,0.428571428571429,0.214285714285714,0.285714285714286,0.0714285714285714,0.0714285714285714,0.857142857142857
"R12329","千葉県","栄町","関東",2018-04-22,"栄町長選挙",0,1,0,0,0,2,70,70,70,1,0,0,0,0,1
"R12329","千葉県","栄町","関東",2020-04-19,"栄町議会議員選挙",1,0,0,0,0,17,67,43,65.7142857142857,0.714285714285714,0.214285714285714,0.214285714285714,0.0714285714285714,0.0714285714285714,0.785714285714286
"R12342","千葉県","神崎町","関東",2012-05-20,"神崎町長選挙",0,1,0,0,0,1,68,68,68,1,0,0,0,0,1
"R12342","千葉県","神崎町","関東",2015-07-26,"神崎町議会議員選挙",1,0,0,0,0,10,62,53,62.2,0.3,0.3,0.1,0,0.1,0.9
"R12342","千葉県","神崎町","関東",2016-05-15,"神崎町長選挙",0,1,0,0,0,1,72,72,72,1,0,0,0,0,1
"R12342","千葉県","神崎町","関東",2019-06-23,"神崎町長選挙",0,1,0,0,0,3,64,64,64,0,1,0,0,0,1
"R12342","千葉県","神崎町","関東",2019-07-21,"神崎町議会議員選挙",1,0,0,0,0,13,66,52,64.8,0.6,0.4,0.1,0,0.1,0.9
"R12347","千葉県","多古町","関東",2014-04-13,"多古町長選挙",0,1,0,0,0,1,69,69,69,1,0,0,0,0,1
"R12347","千葉県","多古町","関東",2015-04-26,"多古町議会議員選挙",1,0,0,0,0,15,61,45,60,0.285714285714286,0.142857142857143,0.285714285714286,0,0.142857142857143,0.857142857142857
"R12347","千葉県","多古町","関東",2018-04-08,"多古町議会議員補欠選挙",1,0,1,0,0,3,67,42,59.3333333333333,0.666666666666667,1,0,0,0.333333333333333,0.666666666666667
"R12347","千葉県","多古町","関東",2018-04-08,"多古町長選挙",0,1,0,0,0,2,53,53,53,0,1,0,0,0,1
"R12347","千葉県","多古町","関東",2019-04-21,"多古町議会議員選挙",1,0,0,0,0,14,61,41,60.0714285714286,0.428571428571429,0.285714285714286,0.285714285714286,0,0.142857142857143,0.857142857142857
"R12349","千葉県","東庄町","関東",2014-12-21,"東庄町議会議員補欠選挙",1,0,1,0,0,1,58,58,58,0,1,0,0,0,1
"R12349","千葉県","東庄町","関東",2014-12-21,"東庄町長選挙",0,1,0,0,0,1,67,67,67,1,0,0,0,0,1
"R12349","千葉県","東庄町","関東",2015-11-15,"東庄町議会議員選挙",1,0,0,0,0,16,64,43,62.7142857142857,0.357142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0,0.928571428571429
"R12349","千葉県","東庄町","関東",2018-12-23,"東庄町議会議員補欠選挙",1,0,1,0,0,2,66,66,66,1,1,0,0,0,1
"R12349","千葉県","東庄町","関東",2018-12-23,"東庄町長選挙",0,1,0,0,0,1,71,71,71,1,0,0,0,0,1
"R12349","千葉県","東庄町","関東",2019-11-17,"東庄町議会議員選挙",1,0,0,0,0,15,65.5,47,65.3571428571429,0.571428571428571,0.142857142857143,0.0714285714285714,0.0714285714285714,0,0.928571428571429
