"投票日","選挙名","市区町村","都道府県","議会議員","首長","補欠選挙","再選挙","候補者数","年齢中央値","年齢最小値","年齢平均値","男性数","女性数","新人割合","65歳以上割合","自民公明割合","共産社民割合","無所属割合","データ上候補者数"
"2015/2/1","つがる市議会議員選挙","つがる市","青森県",1,0,0,0,25,65,42,63.15,18,2,0.1,0.55,0,0,1,25
"2015/2/1","一宮市長選挙","一宮市","愛知県",0,1,0,0,5,48,48,48,1,0,1,0,0,0,1,5
"2015/2/1","三川町長選挙","三川町","山形県",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2015/2/1","上毛町議会議員選挙","上毛町","福岡県",1,0,0,0,13,62.5,38,60.5833333333333,12,0,0.25,0.333333333333333,0,0.0833333333333333,0.916666666666667,13
"2015/2/1","嘉島町議会議員選挙","嘉島町","熊本県",1,0,0,0,12,64,45,60.9090909090909,11,0,0.545454545454545,0.454545454545455,0,0,1,12
"2015/2/1","嘉島町長選挙","嘉島町","熊本県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2015/2/1","嘉手納町長選挙","嘉手納町","沖縄県",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2015/2/1","守山市議会議員補欠選挙","守山市","滋賀県",1,0,1,0,1,41,41,41,1,0,1,0,0,0,1,1
"2015/2/1","守山市長選挙","守山市","滋賀県",0,1,0,0,1,42,42,42,1,0,0,0,1,0,0,1
"2015/2/1","安城市長選挙","安城市","愛知県",0,1,0,0,2,56,56,56,1,0,0,0,0,0,1,2
"2015/2/1","小牧市長選挙","小牧市","愛知県",0,1,0,0,3,39,39,39,1,0,0,0,0,0,1,3
"2015/2/1","小野市長選挙","小野市","兵庫県",0,1,0,0,1,68,68,68,NA,NA,0,1,0,0,1,1
"2015/2/1","弥富市長選挙","弥富市","愛知県",0,1,0,0,1,67,67,67,1,0,0,1,0,0,1,1
"2015/2/1","池田町議会議員補欠選挙","池田町","岐阜県",1,0,1,0,2,59,59,59,1,0,0,0,0,1,0,2
"2015/2/1","池田町長選挙","池田町","岐阜県",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2015/2/1","焼津市議会議員選挙","焼津市","静岡県",1,0,0,0,23,62,44,61.5714285714286,18,3,0.285714285714286,0.428571428571429,0.0952380952380952,0.0952380952380952,0.761904761904762,23
"2015/2/1","田原市議会議員選挙","田原市","愛知県",1,0,0,0,18,58,41,57.8333333333333,17,1,0.277777777777778,0.222222222222222,0.0555555555555556,0.0555555555555556,0.888888888888889,18
"2015/2/1","知内町議会議員補欠選挙","知内町","北海道",1,0,1,0,1,69,69,69,1,0,0,1,0,0,1,1
"2015/2/1","知内町長選挙","知内町","北海道",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2015/2/1","紀宝町議会議員選挙","紀宝町","三重県",1,0,0,0,15,60,38,58.7692307692308,11,2,0.153846153846154,0.461538461538462,0,0.0769230769230769,0.923076923076923,15
"2015/2/1","菰野町議会議員補欠選挙","菰野町","三重県",1,0,1,0,1,32,32,32,1,0,0,0,0,0,1,1
"2015/2/1","菰野町長選挙","菰野町","三重県",0,1,0,0,1,43,43,43,1,0,0,0,0,0,1,1
"2015/2/1","豊根村長選挙","豊根村","愛知県",0,1,0,0,2,64,64,64,1,0,0,0,0,0,1,2
"2015/2/1","那珂市長選挙","那珂市","茨城県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2015/2/1","須坂市議会議員選挙","須坂市","長野県",1,0,0,0,21,61,51,61.35,18,2,0.3,0.25,0.05,0.15,0.8,21
"2015/2/15","みやま市長選挙","みやま市","福岡県",0,1,0,0,3,76,76,76,1,0,0,1,0,0,1,3
"2015/2/15","井川町議会議員補欠選挙","井川町","秋田県",1,0,1,0,2,72,65,72,2,0,1,1,0,0,1,2
"2015/2/15","井川町長選挙","井川町","秋田県",0,1,0,0,3,33,33,33,1,0,1,0,0,0,1,3
"2015/2/15","厚木市長選挙","厚木市","神奈川県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2015/2/15","和気町議会議員選挙","和気町","岡山県",1,0,0,0,14,65,59,66.3333333333333,11,1,0.166666666666667,0.5,0.0833333333333333,0.0833333333333333,0.75,14
"2015/2/15","大豊町議会議員選挙","大豊町","高知県",1,0,0,0,12,66,62,66.5,10,0,0.1,0.7,0,0.1,0.9,12
"2015/2/15","大野市議会議員選挙","大野市","福井県",1,0,0,0,18,63,41,60.2222222222222,17,1,0.222222222222222,0.444444444444444,0.111111111111111,0.111111111111111,0.777777777777778,18
"2015/2/15","松野町議会議員選挙","松野町","愛媛県",1,0,0,0,8,68,56,68.4285714285714,7,0,0.142857142857143,0.714285714285714,0,0,1,8
"2015/2/15","清川村長選挙","清川村","神奈川県",0,1,0,0,1,67,67,67,1,0,0,1,0,0,1,1
"2015/2/15","甲佐町議会議員選挙","甲佐町","熊本県",1,0,0,0,13,62.5,31,60.8333333333333,12,0,0.166666666666667,0.416666666666667,0,0.0833333333333333,0.916666666666667,13
"2015/2/15","篠山市長選挙","篠山市","兵庫県",0,1,0,0,1,60,60,60,1,0,0,0,0,0,1,1
"2015/2/15","豊後高田市議会議員選挙","豊後高田市","大分県",1,0,0,0,24,65,42,63.3333333333333,16,2,0.333333333333333,0.5,0.0555555555555556,0.111111111111111,0.833333333333333,24
"2015/2/15","那須町議会議員選挙","那須町","栃木県",1,0,0,0,19,58.5,43,57.625,14,2,0.5,0.1875,0.0625,0.0625,0.875,19
"2015/2/22","吉川市長選挙","吉川市","埼玉県",0,1,0,0,2,44,44,44,1,0,1,0,0,0,1,2
"2015/2/22","国東市長選挙","国東市","大分県",0,1,0,0,2,66,66,66,1,0,0,1,0,0,1,2
"2015/2/22","山ノ内町長選挙","山ノ内町","長野県",0,1,0,0,1,67,67,67,1,0,0,1,0,0,1,1
"2015/2/22","御代田町長選挙","御代田町","長野県",0,1,0,0,2,58,58,58,1,0,0,0,0,0,1,2
"2015/2/22","戸沢村長選挙","戸沢村","山形県",0,1,0,0,1,61,61,61,1,0,0,0,0,0,1,1
"2015/2/22","由良町議会議員選挙","由良町","和歌山県",1,0,0,0,10,57.5,50,57.8,8,2,0.3,0.2,0,0.1,0.9,10
"2015/2/22","美浜町議会議員補欠選挙","美浜町","福井県",1,0,1,0,2,62,62,62,1,0,1,0,0,0,1,2
"2015/2/22","美浜町長選挙","美浜町","福井県",0,1,0,0,2,71,71,71,1,0,0,1,0,0,1,2
"2015/2/22","門川町議会議員選挙","門川町","宮崎県",1,0,0,0,14,63,50,63.1428571428571,13,1,0.0714285714285714,0.428571428571429,0.0714285714285714,0.0714285714285714,0.857142857142857,14
"2015/2/22","鳥栖市長選挙","鳥栖市","佐賀県",0,1,0,0,3,59,59,59,1,0,0,0,0,0,1,3
"2015/2/28","北竜町議会議員選挙","北竜町","北海道",1,0,0,0,8,58.5,49,60.625,8,0,0.25,0.375,0,0,1,8
"2015/2/28","東川町議会議員選挙","東川町","北海道",1,0,0,0,13,63.5,50,63.4166666666667,10,2,0.25,0.416666666666667,0.0833333333333333,0.0833333333333333,0.833333333333333,13
"2015/2/28","東川町長選挙","東川町","北海道",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2015/2/28","秩父別町議会議員選挙","秩父別町","北海道",1,0,0,0,10,62,56,63.3333333333333,9,0,0.333333333333333,0.333333333333333,0,0,1,10
"2015/2/28","秩父別町長選挙","秩父別町","北海道",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2015/2/28","長沼町議会議員選挙","長沼町","北海道",1,0,0,0,15,62,41,62.0714285714286,13,1,0.0714285714285714,0.357142857142857,0.0714285714285714,0.0714285714285714,0.857142857142857,15
"2015/2/7","増毛町長選挙","増毛町","北海道",0,1,0,0,2,60,60,60,1,0,1,0,0,0,1,2
"2015/2/8","九重町議会議員選挙","九重町","大分県",1,0,0,0,14,63,54,62.7692307692308,11,2,0.153846153846154,0.307692307692308,0,0,1,14
"2015/2/8","多度津町議会議員選挙","多度津町","香川県",1,0,0,0,16,65.5,41,64.6428571428571,12,2,0,0.571428571428571,0.0714285714285714,0.0714285714285714,0.857142857142857,16
"2015/2/8","多度津町長選挙","多度津町","香川県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2015/2/8","太良町長選挙","太良町","佐賀県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2015/2/8","奈義町議会議員選挙","奈義町","岡山県",1,0,0,0,11,65,53,64,9,1,0.1,0.6,0,0.1,0.9,11
"2015/2/8","奈義町長選挙","奈義町","岡山県",0,1,0,0,1,65,65,65,1,0,1,1,0,0,1,1
"2015/2/8","富谷町議会議員補欠選挙","富谷町","宮城県",1,0,1,0,4,48.5,42,48.5,NA,NA,1,0,0,0,1,4
"2015/2/8","富谷町長選挙","富谷町","宮城県",0,1,0,0,2,50,50,50,NA,NA,1,0,0,0,1,2
"2015/2/8","新島村議会議員選挙","新島村","東京都",1,0,0,0,13,67.5,36,63.9,10,0,0.2,0.7,0.1,0,0.9,13
"2015/2/8","日高町議会議員選挙","日高町","和歌山県",1,0,0,0,13,55,43,55.0909090909091,9,2,0.454545454545455,0.181818181818182,0,0.0909090909090909,0.909090909090909,13
"2015/2/8","昭和町長選挙","昭和町","山梨県",0,1,0,0,1,72,72,72,1,0,0,1,0,0,1,1
"2015/2/8","木島平村長選挙","木島平村","長野県",0,1,0,0,2,58,58,58,1,0,1,0,0,0,1,2
"2015/2/8","渋川市議会議員選挙","渋川市","群馬県",1,0,0,0,23,63,34,61.2272727272727,21,1,0.227272727272727,0.454545454545455,0.0454545454545455,0.0909090909090909,0.863636363636364,23
"2015/2/8","潮来市議会議員補欠選挙","潮来市","茨城県",1,0,1,0,3,37,37,37,1,0,0,0,0,0,1,3
"2015/2/8","潮来市長選挙","潮来市","茨城県",0,1,0,0,3,52,52,52,1,0,1,0,0,0,1,3
"2015/2/8","瑞浪市議会議員選挙","瑞浪市","岐阜県",1,0,0,0,20,61.5,26,57.375,14,2,0.3125,0.4375,0.0625,0.0625,0.875,20
"2015/2/8","生坂村長選挙","生坂村","長野県",0,1,0,0,2,58,58,58,1,0,0,0,0,0,1,2
"2015/2/8","美浜町議会議員選挙","美浜町","和歌山県",1,0,0,0,12,59.5,32,56.5,8,2,0.4,0.3,0,0.1,0.9,12
"2015/2/8","美浜町長選挙","美浜町","和歌山県",0,1,0,0,2,59,59,59,1,0,0,0,0,0,1,2
"2015/2/8","舞鶴市長選挙","舞鶴市","京都府",0,1,0,0,2,64,64,64,1,0,0,0,1,0,0,2
"2015/2/8","豊見城市議会議員選挙","豊見城市","沖縄県",1,0,0,0,28,52,28,50,20,4,0.333333333333333,0.0833333333333333,0.125,0.208333333333333,0.666666666666667,28
"2015/2/8","陸前高田市長選挙","陸前高田市","岩手県",0,1,0,0,2,50,50,50,1,0,0,0,0,0,1,2
"2015/3/1","台東区長選挙","台東区","東京都",0,1,0,0,6,72,72,72,1,0,1,1,1,0,0,6
"2015/4/12","さいたま市議会議員選挙","さいたま市","埼玉県",1,0,0,0,NA,52,27,50.5333333333333,50,10,0.216666666666667,0.116666666666667,0.55,0.133333333333333,0.0833333333333333,81
"2015/4/12","京都市議会議員選挙","京都市","京都府",1,0,0,0,NA,49,25,49.5970149253731,NA,NA,0.313432835820896,0.119402985074627,0.477611940298507,0.26865671641791,0.0149253731343284,94
"2015/4/12","千葉市議会議員選挙","千葉市","千葉県",1,0,0,0,NA,51,27,53.16,41,9,0.14,0.26,0.48,0.14,0.14,74
"2015/4/12","名古屋市議会議員選挙","名古屋市","愛知県",1,0,0,0,NA,51,25,50.8630136986301,58,15,0.246575342465753,0.0958904109589041,0.465753424657534,0.164383561643836,0,98
"2015/4/12","堺市議会議員選挙","堺市","大阪府",1,0,0,0,NA,53.5,27,51.2291666666667,NA,NA,0.166666666666667,0.125,0.395833333333333,0.125,0.145833333333333,64
"2015/4/12","大阪市議会議員選挙","大阪市","大阪府",1,0,0,0,NA,50,29,50.0379746835443,66,13,0.20253164556962,0.126582278481013,0.468354430379747,0.113924050632911,0.0253164556962025,98
"2015/4/12","岡山市議会議員選挙","岡山市","岡山県",1,0,0,0,NA,56,34,55.6739130434783,41,5,0.130434782608696,0.217391304347826,0.391304347826087,0.108695652173913,0.391304347826087,61
"2015/4/12","川崎市議会議員選挙","川崎市","神奈川県",1,0,0,0,NA,51.5,26,50.95,NA,NA,0.2,0.116666666666667,0.533333333333333,0.183333333333333,0.05,87
"2015/4/12","広島市議会議員選挙","広島市","広島県",1,0,0,0,NA,60,34,59.4074074074074,46,8,0.111111111111111,0.259259259259259,0.592592592592593,0.111111111111111,0.259259259259259,79
"2015/4/12","広島市長選挙","広島市","広島県",0,1,0,0,5,62,62,62,1,0,0,0,1,0,0,5
"2015/4/12","新潟市議会議員選挙","新潟市","新潟県",1,0,0,0,NA,58,28,56.9803921568627,NA,NA,0.235294117647059,0.294117647058824,0.313725490196078,0.137254901960784,0.411764705882353,67
"2015/4/12","札幌市議会議員選挙","札幌市","北海道",1,0,0,0,NA,54,26,54.4411764705882,52,16,0.264705882352941,0.220588235294118,0.5,0.117647058823529,0.0588235294117647,94
"2015/4/12","札幌市長選挙","札幌市","北海道",0,1,0,0,5,59,59,59,1,0,1,0,0,0,0,5
"2015/4/12","横浜市議会議員選挙","横浜市","神奈川県",1,0,0,0,NA,51,33,51.4375,68,12,0.125,0.1375,0.5875,0.1125,0.05,98
"2015/4/12","浜松市議会議員選挙","浜松市","静岡県",1,0,0,0,NA,56,27,54.2391304347826,NA,NA,0.304347826086957,0.130434782608696,0.260869565217391,0.108695652173913,0.565217391304348,58
"2015/4/12","浜松市長選挙","浜松市","静岡県",0,1,0,0,2,57,57,57,1,0,0,0,0,0,1,2
"2015/4/12","熊本市議会議員選挙","熊本市","熊本県",1,0,0,0,NA,60,34,57.75,NA,NA,0.125,0.291666666666667,0.458333333333333,0.0625,0.416666666666667,59
"2015/4/12","相模原市議会議員選挙","相模原市","神奈川県",1,0,0,0,NA,54.5,25,54.4130434782609,37,9,0.239130434782609,0.217391304347826,0.478260869565217,0.130434782608696,0.217391304347826,68
"2015/4/12","相模原市長選挙","相模原市","神奈川県",0,1,0,0,2,70,70,70,1,0,0,1,1,0,0,2
"2015/4/12","神戸市議会議員選挙","神戸市","兵庫県",1,0,0,0,NA,58,32,54.3188405797101,54,15,0.217391304347826,0.188405797101449,0.449275362318841,0.173913043478261,0.0289855072463768,98
"2015/4/12","福岡市議会議員選挙","福岡市","福岡県",1,0,0,0,NA,53,28,52.4838709677419,56,6,0.17741935483871,0.0967741935483871,0.451612903225806,0.112903225806452,0.129032258064516,80
"2015/4/12","静岡市長選挙","静岡市","静岡県",0,1,0,0,3,53,53,53,1,0,0,0,1,0,0,3
"2015/4/26","あさぎり町長選挙","あさぎり町","熊本県",0,1,0,0,2,67,67,67,1,0,0,1,0,0,1,2
"2015/4/26","あま市議会議員選挙","あま市","愛知県",1,0,0,0,31,60.5,38,57.9166666666667,23,1,0.291666666666667,0.333333333333333,0.125,0.0833333333333333,0.791666666666667,31
"2015/4/26","あわら市議会議員補欠選挙","あわら市","福井県",1,0,1,0,2,69,69,69,1,0,1,1,0,0,1,2
"2015/4/26","あわら市長選挙","あわら市","福井県",0,1,0,0,2,60,60,60,1,0,0,0,0,0,1,2
"2015/4/26","えりも町議会議員選挙","えりも町","北海道",1,0,0,0,12,63,36,62.7272727272727,11,0,0,0.363636363636364,0.0909090909090909,0,0.909090909090909,12
"2015/4/26","おいらせ町議会議員選挙","おいらせ町","青森県",1,0,0,0,19,62,50,62.1875,NA,NA,0.1875,0.3125,0,0,1,19
"2015/4/26","おおい町議会議員選挙","おおい町","福井県",1,0,0,0,16,66,36,61.5,12,2,0.285714285714286,0.642857142857143,0,0,1,16
"2015/4/26","さぬき市議会議員選挙","さぬき市","香川県",1,0,0,0,22,63,34,60.3333333333333,19,2,0.142857142857143,0.476190476190476,0.0952380952380952,0.0476190476190476,0.857142857142857,22
"2015/4/26","すさみ町議会議員選挙","すさみ町","和歌山県",1,0,0,0,16,59,36,56.1,9,1,0.5,0,0,0.1,0.9,16
"2015/4/26","すさみ町長選挙","すさみ町","和歌山県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2015/4/26","せたな町議会議員選挙","せたな町","北海道",1,0,0,0,13,63,45,61.0833333333333,12,0,0.166666666666667,0.25,0,0.0833333333333333,0.916666666666667,13
"2015/4/26","ふじみ野市議会議員選挙","ふじみ野市","埼玉県",1,0,0,0,23,56,29,54.1428571428571,16,5,0.238095238095238,0.238095238095238,0.19047619047619,0.238095238095238,0.523809523809524,23
"2015/4/26","みどり市議会議員選挙","みどり市","群馬県",1,0,0,0,21,64,37,62.2,16,4,0.1,0.5,0.1,0.05,0.85,21
"2015/4/26","みやこ町議会議員選挙","みやこ町","福岡県",1,0,0,0,18,64,29,62.125,15,1,0.125,0.4375,0,0.0625,0.9375,18
"2015/4/26","みよし市議会議員選挙","みよし市","愛知県",1,0,0,0,22,61.5,33,60.25,NA,NA,0.3,0.4,0.1,0.05,0.8,22
"2015/4/26","ニセコ町議会議員選挙","ニセコ町","北海道",1,0,0,0,11,62,45,59.9,9,1,0.4,0.3,0,0.1,0.9,11
"2015/4/26","一宮市議会議員選挙","一宮市","愛知県",1,0,0,0,53,59,28,57.6315789473684,33,5,0.289473684210526,0.342105263157895,0.157894736842105,0.0789473684210526,0.736842105263158,53
"2015/4/26","七戸町議会議員選挙","七戸町","青森県",1,0,0,0,17,66,45,62.5625,NA,NA,0.1875,0.5625,0,0.0625,0.9375,17
"2015/4/26","七飯町議会議員選挙","七飯町","北海道",1,0,0,0,23,63,32,62.2222222222222,17,1,0.166666666666667,0.444444444444444,0.111111111111111,0.0555555555555556,0.833333333333333,23
"2015/4/26","三原村議会議員選挙","三原村","高知県",1,0,0,0,9,61,50,61.375,NA,NA,0.25,0.5,0,0,1,9
"2015/4/26","三宅町議会議員選挙","三宅町","奈良県",1,0,0,0,14,68.5,30,61.1,9,1,0.6,0.6,0,0.1,0.9,14
"2015/4/26","三島市議会議員選挙","三島市","静岡県",1,0,0,0,26,57,38,55,NA,NA,0.272727272727273,0.181818181818182,0.136363636363636,0.0909090909090909,0.727272727272727,26
"2015/4/26","三島村議会議員選挙","三島村","鹿児島県",1,0,0,0,7,63,51,61,6,1,0.142857142857143,0.285714285714286,0,0,1,7
"2015/4/26","三島町長選挙","三島町","福島県",0,1,0,0,1,63,63,63,1,0,1,0,0,0,1,1
"2015/4/26","三木市議会議員選挙","三木市","兵庫県",1,0,0,0,NA,56,27,53.4375,14,2,0.25,0.25,0.125,0.125,0.5625,19
"2015/4/26","三木町議会議員選挙","三木町","香川県",1,0,0,0,17,65,49,63.75,NA,NA,0.25,0.5625,0.0625,0.125,0.8125,17
"2015/4/26","三次市長選挙","三次市","広島県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2015/4/26","三浦市議会議員選挙","三浦市","神奈川県",1,0,0,0,14,57,37,56.2307692307692,9,4,0.230769230769231,0.153846153846154,0.307692307692308,0.230769230769231,0.461538461538462,14
"2015/4/26","三笠市議会議員選挙","三笠市","北海道",1,0,0,0,10,57,33,55,10,0,0.3,0.1,0.1,0.1,0.8,10
"2015/4/26","三笠市長選挙","三笠市","北海道",0,1,0,0,1,64,64,64,1,0,1,0,0,0,1,1
"2015/4/26","三股町議会議員選挙","三股町","宮崎県",1,0,0,0,14,62,30,59,11,1,0.25,0.333333333333333,0.0833333333333333,0.166666666666667,0.75,14
"2015/4/26","三芳町議会議員選挙","三芳町","埼玉県",1,0,0,0,17,50,34,51.5333333333333,11,4,0.333333333333333,0.0666666666666667,0.2,0.2,0.533333333333333,17
"2015/4/26","三郷町議会議員選挙","三郷町","奈良県",1,0,0,0,15,65,40,60.4615384615385,10,3,NA,0.538461538461538,0,0.230769230769231,0.769230769230769,15
"2015/4/26","三鷹市議会議員選挙","三鷹市","東京都",1,0,0,0,31,51,38,52.8214285714286,23,5,0.107142857142857,0.107142857142857,0.285714285714286,0.142857142857143,0.392857142857143,31
"2015/4/26","三鷹市長選挙","三鷹市","東京都",0,1,0,0,2,63,63,63,0,1,0,0,0,0,1,2
"2015/4/26","上ノ国町議会議員選挙","上ノ国町","北海道",1,0,0,0,12,71,64,71.6666666666667,9,0,0.111111111111111,0.888888888888889,0,0,1,12
"2015/4/26","上三川町長選挙","上三川町","栃木県",0,1,0,0,2,52,52,52,1,0,0,0,0,0,1,2
"2015/4/26","上北山村議会議員選挙","上北山村","奈良県",1,0,0,0,7,67,60,67.3333333333333,6,0,0.166666666666667,0.5,0,0,1,7
"2015/4/26","上士幌町議会議員選挙","上士幌町","北海道",1,0,0,0,11,65,53,65.4545454545455,8,3,0.272727272727273,0.545454545454545,0,0.0909090909090909,0.909090909090909,11
"2015/4/26","上小阿仁村議会議員選挙","上小阿仁村","秋田県",1,0,0,0,9,64,54,62.25,6,2,0.375,0.5,0,0,1,9
"2015/4/26","上小阿仁村長選挙","上小阿仁村","秋田県",0,1,0,0,3,60,60,60,1,0,1,0,0,0,1,3
"2015/4/26","上山市議会議員選挙","上山市","山形県",1,0,0,0,18,59,33,55.2666666666667,13,2,0.266666666666667,0.133333333333333,0,0.133333333333333,0.866666666666667,18
"2015/4/26","上山市長選挙","上山市","山形県",0,1,0,0,1,68,68,68,1,0,0,1,0,0,1,1
"2015/4/26","上松町議会議員選挙","上松町","長野県",1,0,0,0,10,63,55,62.8,9,1,0.4,0.5,0,0,1,10
"2015/4/26","上牧町議会議員選挙","上牧町","奈良県",1,0,0,0,14,58.5,45,60.6666666666667,9,3,0.25,0.25,0.25,0.166666666666667,0.583333333333333,14
"2015/4/26","上野村議会議員選挙","上野村","群馬県",1,0,0,0,9,64,38,62.375,8,0,0.375,0.25,0,0,1,9
"2015/4/26","下北山村議会議員選挙","下北山村","奈良県",1,0,0,0,9,65.5,34,60.75,8,0,0.125,0.625,0,0,1,9
"2015/4/26","下北山村長選挙","下北山村","奈良県",0,1,0,0,1,61,61,61,1,0,1,0,0,0,1,1
"2015/4/26","下川町議会議員選挙","下川町","北海道",1,0,0,0,9,63,41,60.5,8,0,0.625,0.5,0,0,1,9
"2015/4/26","下川町長選挙","下川町","北海道",0,1,0,0,1,60,60,60,1,0,1,0,0,0,1,1
"2015/4/26","下市町議会議員選挙","下市町","奈良県",1,0,0,0,11,60,33,58.25,NA,NA,0.25,0.25,0,0.125,0.875,11
"2015/4/26","下條村議会議員選挙","下條村","長野県",1,0,0,0,10,65,59,65.1,10,0,0.5,0.6,0,0.1,0.9,10
"2015/4/26","下田市議会議員選挙","下田市","静岡県",1,0,0,0,17,64,47,63.5384615384615,NA,NA,0.307692307692308,0.461538461538462,0.0769230769230769,0.0769230769230769,0.846153846153846,17
"2015/4/26","下諏訪町議会議員選挙","下諏訪町","長野県",1,0,0,0,14,64,44,63.8461538461538,10,3,0.230769230769231,0.461538461538462,0.0769230769230769,0.230769230769231,0.692307692307692,14
"2015/4/26","世田谷区議会議員選挙","世田谷区","東京都",1,0,0,0,82,51,25,49.48,34,16,0.2,0.1,0.52,0.12,0.18,82
"2015/4/26","世田谷区長選挙","世田谷区","東京都",0,1,0,0,2,59,59,59,1,0,0,0,0,0,1,2
"2015/4/26","中之条町議会議員選挙","中之条町","群馬県",1,0,0,0,19,62.5,38,59.7777777777778,16,2,0.166666666666667,0.222222222222222,0.0555555555555556,0.111111111111111,0.833333333333333,19
