市区町村,種別,日付,候補者数,年齢中央値,年齢最小値,男性,女性,新人割合,65歳以上割合,自民+公明割合,共産+社民割合,無所属割合
御前崎市,議員,2016/4/10,15,64.0,55.0,15,0,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.8666666666666667
御前崎市,議員,2020/4/12,15,66.0,51.0,14,1,0.4,0.6,0.06666666666666667,0.0,0.9333333333333333
御前崎市,首長,2012/4/15,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
御前崎市,首長,2016/4/10,1,69.0,69.0,1,0,1.0,1.0,0.0,0.0,1.0
御前崎市,首長,2020/4/12,1,73.0,73.0,1,0,0.0,1.0,0.0,0.0,1.0
御坊市,議員,2015/1/18,14,58.0,37.0,14,0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855
御坊市,議員,2019/1/20,14,59.0,41.0,13,1,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.5714285714285714
御坊市,首長,2012/5/27,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
御坊市,首長,2016/5/22,1,75.0,75.0,1,0,0.0,1.0,0.0,0.0,1.0
御坊市,首長,2020/5/24,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
御宿町,議員,2015/9/20,12,66.5,41.0,12,0,0.25,0.5833333333333334,0.0,0.08333333333333333,0.9166666666666666
御宿町,議員,2019/9/22,12,67.0,45.0,10,2,0.4166666666666667,0.5833333333333334,0.0,0.0,1.0
御宿町,首長,2012/12/16,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
御宿町,首長,2016/12/11,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
御宿町,首長,2019/7/7,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
御宿町,首長,2020/12/13,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
御嵩町,議員,2015/7/5,12,61.5,54.0,9,3,0.25,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666
御嵩町,議員,2019/6/30,12,65.0,33.0,9,3,0.25,0.6666666666666666,0.08333333333333333,0.0,0.9166666666666666
御嵩町,首長,2015/7/5,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
御嵩町,首長,2019/6/30,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
御所市,議員,2014/4/20,15,55.0,31.0,14,1,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.8
御所市,議員,2018/4/22,13,59.0,35.0,13,0,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.7692307692307693
御所市,首長,2012/5/27,1,50.0,50.0,1,0,0.0,0.0,0.0,0.0,1.0
御所市,首長,2016/5/29,1,54.0,54.0,1,0,0.0,0.0,0.0,0.0,1.0
御所市,首長,2020/5/24,1,58.0,58.0,1,0,0.0,0.0,0.0,0.0,1.0
御杖村,議員,2013/4/21,8,64.5,49.0,8,0,0.0,0.5,0.0,0.0,1.0
御杖村,議員,2017/4/16,8,69.0,44.0,8,0,0.25,0.625,0.0,0.0,1.0
御杖村,議員,2021/4/18,8,70.5,42.0,7,1,0.25,0.625,0.0,0.0,1.0
御杖村,首長,2015/11/15,1,62.0,62.0,1,0,1.0,0.0,0.0,0.0,1.0
御杖村,首長,2019/11/17,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
御殿場市,議員,2012/1/29,23,62.0,44.0,20,3,0.4782608695652174,0.34782608695652173,0.13043478260869565,0.043478260869565216,0.8260869565217391
御殿場市,議員,2016/1/31,21,60.0,42.0,18,3,0.14285714285714285,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.8095238095238095
御殿場市,議員,2020/2/2,21,63.0,41.0,18,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.047619047619047616,0.8095238095238095
御殿場市,首長,2013/1/27,1,41.0,41.0,1,0,0.0,0.0,0.0,0.0,1.0
御殿場市,首長,2017/1/29,1,45.0,45.0,1,0,0.0,0.0,0.0,0.0,1.0
御殿場市,首長,2021/1/31,1,49.0,49.0,1,0,0.0,0.0,0.0,0.0,1.0
御殿場市,首長,2021/10/3,1,66.0,66.0,1,0,1.0,1.0,0.0,0.0,1.0
御浜町,議員,2013/11/17,12,65.5,39.0,11,1,0.08333333333333333,0.5,0.0,0.08333333333333333,0.9166666666666666
御浜町,議員,2017/11/19,10,63.5,43.0,9,1,0.0,0.5,0.0,0.1,0.9
御浜町,議員,2021/11/21,10,64.5,47.0,9,1,0.2,0.5,0.0,0.1,0.9
御浜町,首長,2014/9/28,1,63.0,63.0,1,0,1.0,0.0,0.0,0.0,1.0
御浜町,首長,2018/9/30,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
御船町,議員,2015/4/26,14,63.0,52.0,13,1,0.21428571428571427,0.42857142857142855,0.0,0.0,1.0
御船町,議員,2019/4/21,14,64.5,27.0,12,2,0.2857142857142857,0.5,0.0,0.0,1.0
御船町,首長,2015/4/26,1,49.0,49.0,1,0,1.0,0.0,0.0,0.0,1.0
御船町,首長,2019/4/21,1,53.0,53.0,1,0,0.0,0.0,0.0,0.0,1.0
御蔵島村,議員,2015/4/26,6,63.0,53.0,6,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.8333333333333334
御蔵島村,議員,2019/4/21,6,54.5,37.0,4,2,0.5,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666
御蔵島村,首長,2015/10/18,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
御蔵島村,首長,2019/10/6,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
徳之島町,議員,2014/3/30,16,54.5,39.0,14,2,0.25,0.0625,0.0625,0.0625,0.875
徳之島町,議員,2018/3/25,16,57.5,36.0,14,2,0.125,0.25,0.125,0.0625,0.8125
徳之島町,首長,2015/7/12,1,55.0,55.0,1,0,0.0,0.0,0.0,0.0,1.0
徳之島町,首長,2019/7/7,1,59.0,59.0,1,0,0.0,0.0,0.0,0.0,1.0
徳島市,議員,2015/4/26,30,58.0,37.0,0,0,0.13333333333333333,0.3,0.36666666666666664,0.16666666666666666,0.36666666666666664
徳島市,議員,2019/4/21,30,59.5,37.0,24,6,0.23333333333333334,0.26666666666666666,0.36666666666666664,0.16666666666666666,0.36666666666666664
徳島市,首長,2012/3/25,1,56.0,56.0,1,0,0.0,0.0,0.0,0.0,1.0
徳島市,首長,2016/3/27,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
徳島市,首長,2020/4/5,1,36.0,36.0,0,1,1.0,0.0,0.0,0.0,1.0
忍野村,議員,2015/4/26,14,63.0,50.0,0,0,0.35714285714285715,0.35714285714285715,0.0,0.0,1.0
忍野村,議員,2019/4/21,12,64.5,54.0,11,1,0.25,0.5,0.0,0.08333333333333333,0.9166666666666666
忍野村,首長,2015/8/2,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
忍野村,首長,2019/8/4,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
志免町,議員,2015/4/26,14,63.5,46.0,10,4,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.7857142857142857
志免町,議員,2019/4/21,14,66.5,29.0,11,3,0.5,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.7857142857142857
志免町,首長,2015/4/26,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
志免町,首長,2019/4/21,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
志布志市,議員,2014/2/2,20,60.5,32.0,19,1,0.3,0.2,0.05,0.05,0.9
志布志市,議員,2018/1/28,20,62.0,27.0,19,1,0.15,0.35,0.05,0.05,0.9
志布志市,首長,2014/2/2,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
志布志市,首長,2018/1/28,1,69.0,69.0,1,0,1.0,1.0,0.0,0.0,1.0
志摩市,議員,2013/10/20,20,63.5,38.0,0,0,0.2,0.35,0.2,0.05,0.75
志摩市,議員,2017/10/22,20,60.5,42.0,17,3,0.25,0.25,0.1,0.05,0.85
志摩市,議員,2021/10/17,18,60.5,42.0,0,0,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.8333333333333334
志摩市,首長,2012/10/21,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
志摩市,首長,2016/10/23,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
志摩市,首長,2020/10/18,1,45.0,45.0,1,0,1.0,0.0,0.0,0.0,1.0
志木市,議員,2012/4/15,15,62.0,33.0,12,3,0.13333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.5333333333333333
志木市,議員,2016/4/10,14,59.0,33.0,12,2,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.5
志木市,議員,2020/4/12,14,51.0,28.0,12,2,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.5714285714285714
志木市,首長,2013/6/9,1,40.0,40.0,1,0,1.0,0.0,1.0,0.0,0.0
志木市,首長,2017/6/11,1,44.0,44.0,1,0,0.0,0.0,0.0,0.0,1.0
志賀町,議員,2015/4/26,16,59.5,37.0,16,0,0.0625,0.1875,0.25,0.0625,0.6875
志賀町,議員,2019/4/21,14,63.0,41.0,0,0,0.07142857142857142,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.6428571428571429
志賀町,首長,2013/9/8,1,47.0,47.0,1,0,0.0,0.0,0.0,0.0,1.0
志賀町,首長,2017/9/10,1,51.0,51.0,1,0,0.0,0.0,0.0,0.0,1.0
志賀町,首長,2021/9/12,1,55.0,55.0,1,0,0.0,0.0,0.0,0.0,1.0
忠岡町,議員,2015/4/26,12,63.0,36.0,10,2,0.08333333333333333,0.5,0.25,0.25,0.5
忠岡町,議員,2019/4/21,12,56.5,34.0,8,4,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.25,0.5
忠岡町,首長,2012/10/21,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
忠岡町,首長,2016/10/16,1,76.0,76.0,1,0,0.0,1.0,0.0,0.0,1.0
忠岡町,首長,2020/10/18,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,0.0
恩納村,議員,2014/9/7,16,58.0,49.0,15,1,0.375,0.0625,0.0,0.0,1.0
恩納村,議員,2018/9/9,16,59.5,38.0,16,0,0.1875,0.375,0.0,0.0,1.0
恩納村,首長,2015/1/18,1,49.0,49.0,1,0,1.0,0.0,0.0,0.0,1.0
恩納村,首長,2019/1/13,1,53.0,53.0,1,0,0.0,0.0,0.0,0.0,1.0
恵庭市,議員,2015/4/26,21,58.0,31.0,18,3,0.14285714285714285,0.19047619047619047,0.6666666666666666,0.047619047619047616,0.2857142857142857
恵庭市,議員,2019/4/21,21,60.0,35.0,16,5,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0,0.38095238095238093
恵庭市,首長,2013/11/17,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
恵庭市,首長,2017/11/19,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
恵庭市,首長,2021/11/14,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
恵那市,議員,2012/11/18,20,62.0,45.0,0,0,0.35,0.35,0.05,0.1,0.85
恵那市,議員,2016/11/13,18,65.0,49.0,16,2,0.1111111111111111,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.8333333333333334
恵那市,議員,2020/11/15,18,60.5,42.0,15,3,0.4444444444444444,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.8333333333333334
恵那市,首長,2012/11/18,1,76.0,76.0,0,0,0.0,1.0,0.0,0.0,1.0
恵那市,首長,2016/11/13,1,53.0,53.0,1,0,1.0,0.0,0.0,0.0,1.0
恵那市,首長,2020/11/15,1,57.0,57.0,1,0,0.0,0.0,1.0,0.0,0.0
愛別町,議員,2015/4/26,9,61.0,54.0,8,1,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0
愛別町,議員,2019/4/21,9,63.0,34.0,8,1,0.1111111111111111,0.4444444444444444,0.0,0.0,1.0
愛別町,首長,2013/4/21,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
愛別町,首長,2017/4/23,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
愛別町,首長,2021/4/18,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
愛南町,議員,2013/4/14,16,62.5,55.0,16,0,0.1875,0.1875,0.0625,0.0625,0.875
愛南町,議員,2017/4/9,16,64.5,54.0,15,1,0.1875,0.5,0.0625,0.0625,0.875
愛南町,議員,2021/4/11,14,62.5,58.0,12,2,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.0,0.9285714285714286
愛南町,首長,2012/10/21,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
愛南町,首長,2016/10/16,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
愛南町,首長,2020/10/18,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
愛川町,議員,2015/10/4,16,61.0,33.0,12,4,0.1875,0.3125,0.1875,0.1875,0.625
愛川町,議員,2019/10/6,16,64.0,37.0,12,4,0.0625,0.5,0.1875,0.1875,0.625
愛川町,首長,2013/10/20,1,62.0,62.0,0,1,1.0,0.0,0.0,0.0,1.0
愛川町,首長,2014/6/29,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
愛川町,首長,2018/6/17,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
愛荘町,議員,2014/2/23,14,67.0,47.0,11,3,0.14285714285714285,0.7857142857142857,0.0,0.14285714285714285,0.8571428571428571
愛荘町,議員,2018/2/25,14,69.5,58.0,12,2,0.2857142857142857,0.7857142857142857,0.0,0.14285714285714285,0.8571428571428571
愛荘町,首長,2014/2/23,1,67.0,67.0,1,0,1.0,1.0,0.0,0.0,1.0
愛荘町,首長,2018/2/25,1,43.0,43.0,1,0,1.0,0.0,0.0,0.0,1.0
愛西市,議員,2014/4/20,20,59.5,40.0,18,2,0.25,0.25,0.1,0.15,0.75
愛西市,議員,2018/4/15,18,61.0,44.0,16,2,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.7222222222222222
愛西市,首長,2013/4/28,1,39.0,39.0,1,0,1.0,0.0,0.0,0.0,1.0
愛西市,首長,2017/4/23,1,43.0,43.0,1,0,0.0,0.0,0.0,0.0,1.0
愛西市,首長,2021/4/18,1,47.0,47.0,1,0,0.0,0.0,0.0,0.0,1.0
成田市,議員,2015/4/26,30,60.0,34.0,28,2,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.1,0.7666666666666667
成田市,議員,2019/4/21,29,62.0,27.0,26,3,0.20689655172413793,0.3448275862068966,0.13793103448275862,0.10344827586206896,0.7241379310344828
成田市,首長,2014/12/21,1,58.0,58.0,1,0,0.0,0.0,0.0,0.0,1.0
成田市,首長,2018/12/23,1,62.0,62.0,1,0,0.0,0.0,1.0,0.0,0.0
我孫子市,議員,2015/11/15,24,59.5,32.0,20,4,0.08333333333333333,0.2916666666666667,0.3333333333333333,0.125,0.5
我孫子市,議員,2019/11/17,24,54.0,36.0,19,5,0.125,0.375,0.3333333333333333,0.125,0.4166666666666667
我孫子市,首長,2015/1/18,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
我孫子市,首長,2019/1/20,1,61.0,61.0,1,0,0.0,0.0,1.0,0.0,0.0
戸沢村,議員,2015/8/9,9,64.0,54.0,9,0,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0
戸沢村,議員,2019/8/4,9,64.0,43.0,9,0,0.2222222222222222,0.4444444444444444,0.0,0.0,1.0
戸沢村,首長,2015/2/22,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
戸沢村,首長,2019/2/24,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
戸田市,議員,2013/1/27,26,52.0,27.0,20,6,0.3076923076923077,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.6153846153846154
戸田市,議員,2017/1/29,26,53.5,30.0,19,7,0.2692307692307692,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.6538461538461539
戸田市,議員,2021/1/31,26,53.5,34.0,21,5,0.19230769230769232,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.6538461538461539
戸田市,首長,2014/3/23,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
戸田市,首長,2018/3/25,1,42.0,42.0,1,0,1.0,0.0,0.0,0.0,1.0
所沢市,議員,2015/4/26,33,53.0,26.0,26,7,0.06060606060606061,0.18181818181818182,0.3939393939393939,0.15151515151515152,0.2727272727272727
所沢市,議員,2019/4/21,33,56.0,30.0,25,8,0.12121212121212122,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.24242424242424243
所沢市,首長,2015/10/18,1,53.0,53.0,1,0,0.0,0.0,1.0,0.0,0.0
所沢市,首長,2019/10/6,1,57.0,57.0,1,0,0.0,0.0,1.0,0.0,0.0
扶桑町,議員,2012/4/22,16,63.0,30.0,13,3,0.5625,0.375,0.0625,0.125,0.75
扶桑町,議員,2016/4/24,16,65.5,34.0,14,2,0.375,0.5625,0.0625,0.125,0.75
扶桑町,議員,2020/4/26,16,,,14,2,0.25,0.0,0.0625,0.125,0.8125
扶桑町,首長,2012/8/26,1,79.0,79.0,1,0,0.0,1.0,0.0,0.0,1.0
扶桑町,首長,2016/4/24,1,62.0,62.0,1,0,1.0,0.0,0.0,0.0,1.0
扶桑町,首長,2020/4/26,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
指宿市,議員,2014/2/2,20,62.5,37.0,19,1,0.15,0.25,0.05,0.1,0.85
指宿市,議員,2018/2/4,20,64.0,38.0,18,2,0.35,0.45,0.05,0.1,0.85
指宿市,首長,2014/2/2,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
指宿市,首長,2018/2/4,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
掛川市,議員,2013/4/21,24,64.0,30.0,0,0,0.0,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.8333333333333334
掛川市,議員,2017/4/16,21,56.0,34.0,17,4,0.42857142857142855,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.8571428571428571
掛川市,議員,2021/4/18,21,60.0,38.0,15,6,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.8571428571428571
掛川市,首長,2013/4/21,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
掛川市,首長,2017/4/16,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
掛川市,首長,2021/4/18,1,44.0,44.0,1,0,1.0,0.0,0.0,0.0,1.0
揖斐川町,議員,2013/2/17,16,63.0,59.0,15,1,0.3125,0.4375,0.0,0.0625,0.9375
揖斐川町,議員,2017/2/19,16,65.0,42.0,15,1,0.1875,0.5625,0.0625,0.0,0.9375
揖斐川町,議員,2021/2/14,15,67.0,39.0,14,1,0.4666666666666667,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.8666666666666667
揖斐川町,首長,2013/2/17,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
揖斐川町,首長,2016/11/20,1,70.0,70.0,1,0,1.0,1.0,0.0,0.0,1.0
揖斐川町,首長,2020/11/1,1,64.0,64.0,1,0,1.0,0.0,0.0,0.0,1.0
摂津市,議員,2013/9/15,21,52.0,34.0,17,4,0.2857142857142857,0.09523809523809523,0.3333333333333333,0.23809523809523808,0.2857142857142857
摂津市,議員,2017/9/17,19,52.0,30.0,17,2,0.2631578947368421,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.15789473684210525
摂津市,議員,2021/9/19,19,51.0,34.0,16,3,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.15789473684210525
摂津市,首長,2012/9/16,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
摂津市,首長,2016/9/18,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
摂津市,首長,2020/9/20,1,76.0,76.0,1,0,0.0,1.0,0.0,0.0,1.0
播磨町,議員,2015/4/26,14,61.5,39.0,9,5,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143
播磨町,議員,2019/4/21,14,65.0,40.0,9,5,0.14285714285714285,0.5,0.14285714285714285,0.14285714285714285,0.7142857142857143
播磨町,首長,2014/6/29,1,65.0,65.0,0,1,0.0,1.0,0.0,0.0,1.0
播磨町,首長,2018/6/24,1,69.0,69.0,0,1,0.0,1.0,0.0,0.0,1.0
敦賀市,議員,2015/4/26,24,56.5,35.0,0,0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.8333333333333334
敦賀市,議員,2019/4/21,24,60.0,40.0,0,0,0.3333333333333333,0.20833333333333334,0.125,0.08333333333333333,0.7916666666666666
敦賀市,首長,2015/4/26,1,54.0,54.0,1,0,1.0,0.0,0.0,0.0,1.0
敦賀市,首長,2019/4/21,1,58.0,58.0,0,0,0.0,0.0,0.0,0.0,1.0
文京区,議員,2015/4/26,34,54.5,33.0,19,15,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.23529411764705882,0.17647058823529413
文京区,議員,2019/4/21,34,53.5,29.0,20,14,0.29411764705882354,0.08823529411764706,0.4117647058823529,0.20588235294117646,0.20588235294117646
文京区,首長,2015/4/26,1,49.0,49.0,1,0,0.0,0.0,0.0,0.0,1.0
文京区,首長,2019/4/21,1,53.0,53.0,1,0,0.0,0.0,0.0,0.0,1.0
斑鳩町,議員,2015/4/26,13,54.0,30.0,0,0,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.7692307692307693
斑鳩町,議員,2019/4/21,13,58.0,32.0,0,0,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.6923076923076923
斑鳩町,首長,2013/10/20,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
斑鳩町,首長,2017/10/22,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
斑鳩町,首長,2021/10/17,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
斜里町,議員,2015/4/26,14,64.0,31.0,12,2,0.07142857142857142,0.5,0.07142857142857142,0.07142857142857142,0.8571428571428571
斜里町,議員,2019/4/21,13,65.0,35.0,10,3,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.8461538461538461
斜里町,首長,2015/4/26,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
斜里町,首長,2019/4/21,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
新ひだか町,議員,2014/4/20,20,63.0,47.0,18,2,0.45,0.4,0.1,0.1,0.7
新ひだか町,議員,2018/4/15,16,65.5,58.0,14,2,0.0625,0.75,0.125,0.0625,0.8125
新ひだか町,首長,2014/4/20,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
新ひだか町,首長,2018/4/15,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
新上五島町,議員,2013/4/14,16,58.0,50.0,14,2,0.0625,0.25,0.0,0.0,1.0
新上五島町,議員,2017/4/16,16,62.0,54.0,13,3,0.0625,0.25,0.0,0.0,0.9375
新上五島町,議員,2021/3/28,16,65.0,27.0,14,2,0.125,0.5625,0.0,0.0,1.0
新上五島町,首長,2012/8/5,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
新上五島町,首長,2016/8/7,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
新上五島町,首長,2020/8/9,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
新冠町,議員,2015/4/26,12,63.5,34.0,11,1,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334
新冠町,議員,2019/4/21,12,65.5,38.0,11,1,0.08333333333333333,0.5,0.08333333333333333,0.0,0.9166666666666666
新冠町,首長,2013/4/21,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
新冠町,首長,2017/4/23,1,66.0,66.0,1,0,1.0,1.0,0.0,0.0,1.0
新冠町,首長,2021/4/25,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
新十津川町,議員,2015/4/26,11,64.0,42.0,8,3,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.9090909090909091
新十津川町,議員,2019/4/21,11,65.0,46.0,8,3,0.18181818181818182,0.5454545454545454,0.0,0.09090909090909091,0.9090909090909091
新十津川町,首長,2015/4/26,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
新十津川町,首長,2019/4/21,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
新地町,議員,2015/11/15,12,66.5,53.0,12,0,0.08333333333333333,0.75,0.0,0.08333333333333333,0.9166666666666666
新地町,議員,2019/11/10,12,69.0,57.0,12,0,0.16666666666666666,0.6666666666666666,0.0,0.08333333333333333,0.9166666666666666
新地町,首長,2014/8/31,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
新地町,首長,2018/8/26,1,67.0,67.0,1,0,1.0,1.0,0.0,0.0,1.0
新城市,議員,2013/11/10,18,57.5,36.0,17,1,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.8888888888888888
新城市,議員,2017/10/29,18,58.0,27.0,16,2,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.8333333333333334
新城市,議員,2021/10/31,18,59.0,31.0,0,0,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.8888888888888888
新城市,首長,2013/11/10,1,61.0,61.0,1,0,0.0,0.0,1.0,0.0,0.0
新城市,首長,2017/10/29,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
新城市,首長,2021/10/31,1,56.0,56.0,1,0,1.0,0.0,0.0,0.0,1.0
新宮市,議員,2015/4/26,17,58.0,27.0,0,0,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.7647058823529411
新宮市,議員,2019/4/21,15,58.0,34.0,0,0,0.2,0.3333333333333333,0.2,0.0,0.8
新宮市,首長,2013/10/27,1,52.0,52.0,0,0,0.0,0.0,0.0,0.0,1.0
新宮市,首長,2017/10/22,1,56.0,56.0,1,0,0.0,0.0,0.0,0.0,1.0
新宮市,首長,2021/10/24,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
新宮町,議員,2015/4/26,12,62.0,42.0,11,1,0.4166666666666667,0.25,0.08333333333333333,0.0,0.9166666666666666
新宮町,議員,2019/4/21,12,63.0,44.0,9,3,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.8333333333333334
新宮町,首長,2015/4/26,1,73.0,73.0,1,0,0.0,1.0,0.0,0.0,1.0
新宮町,首長,2019/4/21,1,77.0,77.0,1,0,0.0,1.0,0.0,0.0,1.0
新宿区,議員,2015/4/26,38,47.0,27.0,29,9,0.21052631578947367,0.07894736842105263,0.5,0.23684210526315788,0.10526315789473684
新宿区,議員,2019/4/21,38,48.5,31.0,28,10,0.21052631578947367,0.10526315789473684,0.5263157894736842,0.18421052631578946,0.15789473684210525
新宿区,首長,2014/11/9,1,42.0,42.0,1,0,1.0,0.0,0.0,0.0,1.0
新宿区,首長,2018/11/11,1,46.0,46.0,1,0,0.0,0.0,0.0,0.0,1.0
新富町,議員,2015/4/26,14,63.0,55.0,0,0,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.8571428571428571
新富町,議員,2019/4/21,12,63.5,47.0,10,2,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334
