投票日,告示日,選挙名,都道府県,detail_url,定数,候補者数,執行理由,有権者数,投票率,前回投票率,得票数,氏名,年齢,性別,党派,新旧,主な肩書き,elected
2016-02-28,2016-02-23,蔵王町議会議員選挙,宮城県,https://seijiyama.jp/area/card/3624/KFKkjk/M?S=lcqdt0qclf0k,15,16,任期満了,"10,468",69.3%,76.14%,388,葛西 清,63,男,無所属,現,タイル工事業,True
2016-02-28,2016-02-23,蔵王町議会議員選挙,宮城県,https://seijiyama.jp/area/card/3624/KFKkjk/M?S=lcqdt0qclf0k,15,16,任期満了,"10,468",69.3%,76.14%,350,馬場 勝彦,56,男,無所属,現,種苗業,True
2016-02-28,2016-02-23,蔵王町議会議員選挙,宮城県,https://seijiyama.jp/area/card/3624/KFKkjk/M?S=lcqdt0qclf0k,15,16,任期満了,"10,468",69.3%,76.14%,348.611,大沼 昌昭,68,男,無所属,現,理容業,True
2016-02-28,2016-02-23,蔵王町議会議員選挙,宮城県,https://seijiyama.jp/area/card/3624/KFKkjk/M?S=lcqdt0qclf0k,15,16,任期満了,"10,468",69.3%,76.14%,314,平間 武美,61,男,共産,現,損害保険代理業,True
2016-02-28,2016-02-23,蔵王町議会議員選挙,宮城県,https://seijiyama.jp/area/card/3624/KFKkjk/M?S=lcqdt0qclf0k,15,16,任期満了,"10,468",69.3%,76.14%,254,伊藤 東,62,男,無所属,新,無職,True
2016-02-28,2016-02-23,蔵王町議会議員選挙,宮城県,https://seijiyama.jp/area/card/3624/KFKkjk/M?S=lcqdt0qclf0k,15,16,任期満了,"10,468",69.3%,76.14%,221.388,大沼 清信,51,男,無所属,新,会社役員,False
2016-02-28,2016-02-23,松川村長選挙,長野県,https://seijiyama.jp/area/card/3624/bFptki/M?S=lcqdt0qcli0k,1,1,任期満了,"8,180",,,,平林 明人,73,男,無所属,現,松川村長,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,1134,松森 俊逸,60,男,無所属,元,会社役員,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,821.162,成田 陽光,32,男,無所属,現,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,789.729,三戸 正市,59,男,無所属,新,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,694,北畠 弘美,68,男,無所属,現,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,620,今 浩一,46,男,無所属,現,自営業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,614,佐藤 洋治,67,男,無所属,現,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,591.837,成田 肇,75,男,無所属,現,大成自動車整備工場社長,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,580.27,三戸 玲子,73,女,無所属,現,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,560,葛西 清人,70,男,無所属,現,無職,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,514,長内 良蔵,59,男,無所属,現,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,349,久米田 亥佐雄,69,男,無所属,新,農業,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,345,葛西 幸男,64,男,無所属,現,無職,True
2016-02-21,2016-02-16,板柳町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/icyDAj/M?S=lcqdt0qclj0k,12,13,任期満了,"12,104",65.94%,68.86%,315,加藤 義美,59,男,無所属,新,無職,False
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,835,長沼 一夫,73,男,無所属,現,農業,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,781,星野 あけみ,45,女,公明,新,無職,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,714.472,佐藤 光幸,62,男,無所属,現,農業,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,629,佐瀬 真,62,男,無所属,元,商業写真家,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,606,滝田 勝昭,58,男,無所属,新,無職,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,573.765,五十嵐 ミエ子,69,女,共産,現,農業,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,572.378,佐藤 英一郎,66,男,無所属,現,農業,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,541,後藤 公男,63,男,無所属,現,農業,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,512,金本 久美子,68,女,無所属,現,無職,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,470,関沢 和人,69,男,無所属,現,農業,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,419.501,渡辺 真一郎,68,男,無所属,現,自営（不動産業）,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,416.498,渡辺 二公,73,男,無所属,元,無職,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,377,大橋 清喜,67,男,無所属,元,会社役員,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,349,長沢 操,65,男,無所属,現,無職,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,340,細貝 功人,63,男,無所属,現,無職,True
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,224,佐藤 悦夫,63,男,無所属,現,写真業,False
2016-02-21,2016-02-16,猪苗代町議会議員選挙,福島県,https://seijiyama.jp/area/card/3624/5h0z6f/M?S=lcqdt0qbth0k,15,17,任期満了,"12,549",68.27%,70.15%,76.234,五十嵐 盛雄,68,男,無所属,新,無職,False
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,786,青木 俊悦,67,男,無所属,新,団体職員,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,688.665,高橋 美輝夫,62,男,無所属,新,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,672.152,阿部 典子,60,女,無所属,新,無職,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,651,及川 みどり,64,女,公明,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,613,伊藤 雅章,66,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,606.949,千葉 良作,71,男,無所属,新,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,498,有住 修,64,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,497,千田 力,75,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,493.847,阿部 隆一,71,男,共産,現,政党役員,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,481,山路 正悟,67,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,479,巴 正市,68,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,477,梅田 敏雄,58,男,無所属,現,会社役員,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,475,佐藤 千幸,66,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,466.73,千葉 正男,61,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,423.663,千葉 和美,70,男,無所属,現,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,419.656,千葉 正幸,75,男,無所属,元,農業,True
2016-02-21,2016-02-16,金ケ崎町議会議員選挙,岩手県,https://seijiyama.jp/area/card/3624/2cMu5H/M?S=lcqdt0qbtg0k,16,17,任期満了,"12,937",70.74%,72.4%,346.334,高橋 文雄,68,男,無所属,現,会社役員,False
2016-02-28,2016-02-21,尾張旭市長選挙,愛知県,https://seijiyama.jp/area/card/3624/iD0oja/M?S=lcqdt0qcna0k,1,1,任期満了,"65,494",,40.88%,,水野 義則,44,男,無所属,現,尾張旭市長,True
2016-02-21,2016-02-16,大江町長選挙,山形県,https://seijiyama.jp/area/card/3624/jdHi45/M?S=lcqdt0qcle0k,1,2,任期満了,"7,330",80.08%,,3889,渡辺 兵吾,70,男,無所属,現,大江町長,True
2016-02-21,2016-02-16,大江町長選挙,山形県,https://seijiyama.jp/area/card/3624/jdHi45/M?S=lcqdt0qcle0k,1,2,任期満了,"7,330",80.08%,,1944,伊藤 篤市,61,男,無所属,新,自営業,False
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,829,川崎 七洋,35,男,無所属,新,会社役員,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,750,若宮 佳一,49,男,無所属,現,造園業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,724,古田 陸夫,66,男,無所属,現,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,624.497,大久保 均,66,男,無所属,現,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,610,沢田 良一,79,男,無所属,現,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,591,鈴木 隆也,38,男,無所属,新,造園会社代表取締役,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,590.673,三浦 専治郎,68,男,無所属,現,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,538,尾形 裕之,57,男,無所属,現,有限会社オーゲット取締役,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,514,和田 寛司,53,男,無所属,現,会社員,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,509.175,大沢 義之,62,男,無所属,元,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,504,松山 泰治,58,男,無所属,現,五戸町議会議員,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,488,柏田 雅俊,67,男,無所属,現,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,473,豊田 孝夫,63,男,無所属,新,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,468.326,三浦 俊哉,73,男,無所属,現,会社役員,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,440,川村 浩昭,68,男,無所属,現,南部煎餅製造販売 LPG販売,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,426.824,大沢 博,67,男,無所属,現,農業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,375.502,大久保 和夫,51,男,無所属,新,青果業,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,332,高山 浩司,47,男,無所属,現,会社員,True
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,309,中川原 賢治,64,男,無所属,現,会社役員,False
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,253,根森 隆雄,65,男,無所属,現,無職,False
2016-02-21,2016-02-16,五戸町議会議員選挙,青森県,https://seijiyama.jp/area/card/3624/B7-w2k/M?S=lcqdt0qbtf0k,18,21,任期満了,"15,640",67.69%,69.4%,179,立花 三郎,69,男,無所属,新,無職,False
2016-02-21,2016-02-14,草津市長選挙,滋賀県,https://seijiyama.jp/area/card/3624/e8Chk1/M?S=lcqdt0qcmf0k,1,2,任期満了,"102,124",39.92%,,25783,橋川 渉,67,男,無所属,現,草津市長,True
2016-02-21,2016-02-14,草津市長選挙,滋賀県,https://seijiyama.jp/area/card/3624/e8Chk1/M?S=lcqdt0qcmf0k,1,2,任期満了,"102,124",39.92%,,14121,白井 幸則,53,男,無所属,新,会社役員,False
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,2268,遠藤 実,49,男,無所属,現,行政書士,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,2040,福田 耕四郎,70,男,自民,現,会社員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1731,木野 広宣,54,男,公明,現,公明党那珂支部長,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1470,笹島 猛,65,男,無所属,現,旅行代理店経営,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1456,助川 則夫,67,男,無所属,現,自営業,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1442,大和田 和男,37,男,無所属,新,会社役員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1378,君嶋 寿男,57,男,無所属,現,畳業,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1370,花島 進,65,男,共産,新,会社員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1334,筒井 かよ子,68,女,無所属,現,市議会議員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1267,小宅 清史,42,男,無所属,現,会社役員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1266,萩谷 俊行,63,男,無所属,現,木工業,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1262,冨山 豪,44,男,無所属,新,会社員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1223,古川 洋一,53,男,無所属,現,飲食業,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1127,中崎 政長,67,男,無所属,現,会社役員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1127,須藤 博,73,男,無所属,現,会社役員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1116,寺門 厚,63,男,無所属,現,市議会議員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,1013,綿引 孝光,60,男,無所属,現,会社員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,890,勝村 晃夫,69,男,無所属,現,会社員,True
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,813,武藤 博光,54,男,無所属,現,会社役員,False
2016-02-21,2016-02-14,那珂市議会議員選挙,茨城県,https://seijiyama.jp/area/card/3624/gfiVII/M?S=lcqdt0qcma0k,18,20,任期満了,"45,581",56.93%,57.76%,76,根本 勝美,65,男,無所属,新,会社員,False
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1507,仲谷 丈吾,35,男,無所属,新,飲食店経営,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1241,井端 浩二,54,男,無所属,新,（有）井端カメラ勤務,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1202,住田 清美,59,女,無所属,新,無職,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1133,葛谷 寛徳,65,男,無所属,現,農業,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1112,中村 健吉,64,男,無所属,新,無職,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1073,沢 史郎,55,男,無所属,新,学習塾経営（（有）アトジス取締役）,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1043,高原 邦子,58,女,無所属,元,無職,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,1017,森下 真次,62,男,無所属,現,農業,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,980,洞口 和彦,69,男,無所属,現,農業,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,966,森 要,63,男,無所属,新,飲食店経営,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,907,中嶋 国則,63,男,無所属,現,農業,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,860,前川 文博,45,男,無所属,現,神職,True
2016-02-14,2016-02-07,飛騨市議会議員選挙,岐阜県,https://seijiyama.jp/area/card/3624/aaH990/M?S=lcqdt0qclh0k,14,18,任期満了,"21,276",79.39%,86.21%,789,野村 勝憲,72,男,無所属,現,無職（元広告会社社長）,True
